Store,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
865,d,a,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
866,a,a,190.0,7.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
867,c,a,3490.0,4.0,2011.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
868,c,a,240.0,1.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
869,a,a,70.0,7.0,2001.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
870,d,c,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
871,a,a,70.0,6.0,2003.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
872,a,c,5380.0,5.0,2015.0,1,50.0,2010.0,"Jan,Apr,Jul,Oct"
873,d,a,3370.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
874,a,a,2060.0,10.0,2008.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
875,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
876,d,a,10310.0,4.0,2003.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
877,a,a,650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
878,c,c,3290.0,6.0,2007.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
879,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
880,a,c,410.0,9.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
881,d,c,3290.0,12.0,2014.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
882,d,a,2380.0,3.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
883,d,a,18610.0,11.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
884,a,a,540.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
885,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
886,a,c,210.0,11.0,2000.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
887,a,a,100.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
888,a,a,330.0,3.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
889,a,a,180.0,3.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
890,a,a,150.0,9.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec"
891,d,c,4520.0,2.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
892,d,a,19840.0,7.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
893,a,c,100.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
894,a,a,2890.0,4.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
895,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
896,a,a,330.0,3.0,2008.0,1,27.0,2012.0,"Mar,Jun,Sept,Dec"
897,a,a,150.0,9.0,2008.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
898,d,c,7660.0,10.0,2000.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
899,c,a,2460.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
900,a,a,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
901,c,a,500.0,12.0,2007.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
902,a,a,40.0,2.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
903,d,c,970.0,3.0,2013.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
904,a,a,50.0,12.0,2005.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
905,d,c,2770.0,3.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
906,a,a,1640.0,6.0,2012.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
907,c,a,190.0,9.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
908,a,c,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
909,d,c,2770.0,3.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
910,d,a,11640.0,4.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
911,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
912,a,a,100.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
913,a,a,190.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
914,d,a,300.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
915,d,a,11640.0,4.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
916,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
917,a,c,2270.0,7.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
918,d,c,2870.0,9.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
919,a,a,560.0,10.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
920,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
921,a,a,300.0,5.0,2001.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
922,d,a,3370.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
923,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
924,a,c,170.0,2.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct"
925,d,c,6620.0,3.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
926,d,c,3840.0,10.0,2008.0,1,39.0,2010.0,"Feb,May,Aug,Nov"
927,d,c,330.0,3.0,2008.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
928,d,a,510.0,7.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
929,a,a,540.0,4.0,2004.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
930,a,a,70.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
931,d,a,3900.0,4.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
932,d,a,2590.0,9.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
933,d,c,6360.0,9.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
934,a,a,330.0,11.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
935,a,a,330.0,11.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
936,d,a,18610.0,11.0,2002.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
937,d,a,3370.0,12.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
938,a,a,190.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
939,a,a,180.0,3.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
940,d,c,2770.0,4.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
941,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
942,d,a,8650.0,7.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
943,a,a,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
944,a,a,1640.0,6.0,2012.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
945,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
946,a,c,80.0,9.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
947,a,a,70.0,6.0,2003.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
948,a,a,1200.0,10.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
949,a,a,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
950,a,a,420.0,6.0,2012.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
951,a,a,190.0,9.0,2012.0,1,40.0,2012.0,"Feb,May,Aug,Nov"
952,d,c,8250.0,10.0,2000.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct"
953,c,a,240.0,1.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
954,a,c,250.0,6.0,2007.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
955,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
956,a,a,150.0,9.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec"
957,a,a,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
958,a,a,1200.0,10.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
959,c,c,5830.0,6.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
960,a,a,650.0,3.0,2013.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec"
961,d,c,1090.0,7.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
962,d,c,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
963,a,a,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
964,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
965,a,a,17500.0,8.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
966,a,a,150.0,9.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
967,a,c,350.0,2.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
968,c,a,1190.0,11.0,2012.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct"
969,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
970,a,a,340.0,5.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
971,a,c,11680.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
972,a,a,1200.0,7.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
973,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
974,a,a,340.0,10.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
975,c,c,4630.0,3.0,2011.0,1,35.0,2011.0,"Feb,May,Aug,Nov"
976,a,a,150.0,9.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
977,d,c,2770.0,6.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
978,a,a,330.0,11.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
979,a,c,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
980,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Jan,Apr,Jul,Oct"
981,a,a,90.0,12.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
982,a,a,50.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
983,d,c,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
984,a,c,120.0,4.0,2009.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
985,d,a,510.0,7.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
986,d,a,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
987,a,a,720.0,10.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
988,a,a,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
989,a,a,3750.0,11.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
990,a,a,40.0,3.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
991,a,a,650.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
992,a,a,90.0,6.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
993,a,a,540.0,6.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
994,a,a,1200.0,10.0,2014.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
995,d,c,1090.0,8.0,2010.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct"
996,a,a,520.0,3.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
997,a,c,250.0,6.0,2007.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
998,a,a,190.0,9.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
999,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
1000,a,a,2060.0,10.0,2008.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1001,d,a,11640.0,4.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
1002,a,c,2270.0,3.0,2008.0,1,27.0,2012.0,"Mar,Jun,Sept,Dec"
1003,c,a,230.0,6.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1004,a,a,40.0,8.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
1005,a,a,480.0,2.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1006,a,c,100.0,5.0,2008.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1007,d,c,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
1008,a,a,40.0,3.0,2014.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
1009,d,c,7170.0,8.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
1010,a,a,350.0,12.0,2012.0,1,35.0,2011.0,"Feb,May,Aug,Nov"
1011,a,a,190.0,6.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
1012,a,c,5380.0,5.0,2015.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct"
1013,d,c,3840.0,10.0,2008.0,1,39.0,2010.0,"Feb,May,Aug,Nov"
1014,c,c,5390.0,2.0,2003.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1015,a,a,180.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
1016,c,a,700.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1017,d,a,300.0,7.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1018,a,a,2260.0,2.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1019,a,c,11680.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1020,c,a,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
1021,d,a,8650.0,7.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
1022,c,c,4630.0,3.0,2011.0,1,35.0,2011.0,"Feb,May,Aug,Nov"
1023,d,a,850.0,2.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1024,d,c,3840.0,10.0,2008.0,1,39.0,2010.0,"Feb,May,Aug,Nov"
1025,d,c,8250.0,10.0,2000.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct"
1026,c,c,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
1027,d,a,850.0,2.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1028,a,c,210.0,11.0,2000.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
1029,a,a,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
1030,d,c,5870.0,4.0,2014.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1031,a,a,540.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1032,c,a,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec"
1033,c,a,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
1034,d,a,2380.0,3.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1035,a,a,300.0,7.0,2000.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1036,a,a,150.0,7.0,2008.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1037,a,a,70.0,6.0,2004.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
1038,a,a,560.0,4.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1039,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1040,a,a,460.0,7.0,2012.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1041,a,a,40.0,2.0,2014.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
1042,d,c,17110.0,11.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
1043,d,a,19840.0,7.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1044,d,c,7170.0,8.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
1045,d,a,17280.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1046,d,a,19840.0,7.0,2009.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
1047,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1048,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1049,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1050,c,a,550.0,12.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1051,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1052,a,c,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
1053,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1054,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1055,a,a,150.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
1056,c,c,550.0,12.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
1057,d,c,1090.0,10.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
1058,a,a,540.0,6.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1059,d,a,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1060,a,a,2890.0,2.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
1061,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1062,a,a,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1063,a,a,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1064,d,c,18640.0,9.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
1065,d,c,8250.0,10.0,2000.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct"
1066,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1067,d,c,15140.0,12.0,2006.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1068,a,a,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
1069,a,a,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1070,d,c,5540.0,10.0,2009.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
1071,a,a,190.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1072,a,c,2270.0,11.0,2005.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
1073,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1074,a,a,50.0,6.0,2000.0,1,26.0,2010.0,"Jan,Apr,Jul,Oct"
1075,c,a,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec"
1076,c,c,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
1077,a,a,1100.0,6.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1078,a,a,300.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1079,d,a,2380.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1080,d,c,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
1081,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1082,a,a,17500.0,8.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
1083,c,a,4030.0,2.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1084,a,a,310.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1085,d,c,9790.0,9.0,2012.0,1,31.0,2009.0,"Feb,May,Aug,Nov"
1086,a,a,40.0,3.0,2001.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
1087,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
1088,a,a,390.0,5.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
1089,a,c,11680.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1090,a,a,2090.0,12.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1091,d,a,11640.0,4.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
1092,a,a,2060.0,10.0,2001.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
1093,d,a,3370.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1094,d,a,510.0,7.0,2014.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
1095,a,a,330.0,11.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
1096,a,a,190.0,7.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1097,c,a,170.0,7.0,2009.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
1098,d,c,3290.0,12.0,2014.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
1099,c,c,3970.0,3.0,2010.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec"
1100,d,c,6620.0,3.0,2012.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
1101,a,a,110.0,3.0,2008.0,1,45.0,2014.0,"Feb,May,Aug,Nov"
1102,d,a,3370.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1103,c,c,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1104,a,a,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1105,c,a,3490.0,4.0,2011.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
1106,a,a,1640.0,2.0,2013.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
1107,a,c,350.0,12.0,2012.0,1,22.0,2011.0,"Feb,May,Aug,Nov"
1108,a,a,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1109,c,a,4030.0,2.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1110,d,c,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
1111,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
1112,c,a,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
1113,d,c,3290.0,12.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
1114,c,a,3490.0,4.0,2011.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
