Store,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
865,a,a,340.0,6.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
866,a,a,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
867,d,c,1860.0,5.0,2015.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
868,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
869,c,c,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
870,a,a,17500.0,8.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
871,d,a,11640.0,4.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
872,d,c,330.0,3.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec"
873,d,a,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
874,a,c,120.0,4.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
875,c,a,1600.0,6.0,2006.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
876,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
877,d,c,7170.0,8.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
878,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
879,d,a,2110.0,3.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
880,d,c,18640.0,9.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
881,c,c,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
882,c,a,1600.0,6.0,2006.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
883,a,c,2840.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
884,a,a,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
885,d,a,850.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
886,a,a,290.0,9.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
887,a,a,190.0,7.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
888,a,c,2030.0,8.0,2000.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
889,a,c,4590.0,3.0,2014.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
890,d,c,3840.0,10.0,2008.0,1,39.0,2010.0,"Feb,May,Aug,Nov"
891,a,c,360.0,3.0,2014.0,1,18.0,2013.0,"Feb,May,Aug,Nov"
892,c,c,13570.0,5.0,2010.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
893,c,a,230.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
894,d,c,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
895,a,a,480.0,2.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
896,a,a,70.0,7.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
897,d,c,3840.0,10.0,2008.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
898,a,a,2060.0,10.0,2008.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
899,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
900,a,a,2090.0,12.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
901,a,c,600.0,11.0,2002.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct"
902,d,c,7660.0,10.0,2000.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
903,a,a,340.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
904,d,a,2110.0,3.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
905,a,a,300.0,7.0,2000.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
906,c,c,1200.0,12.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
907,a,a,650.0,3.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
908,a,a,330.0,3.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
909,a,c,11680.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
910,d,c,2870.0,9.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
911,d,c,6620.0,3.0,2012.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
912,a,c,620.0,9.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
913,d,a,510.0,11.0,2014.0,1,18.0,2015.0,"Feb,May,Aug,Nov"
914,d,c,1460.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
915,c,a,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
916,a,c,370.0,7.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
917,d,c,9910.0,12.0,2010.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
918,a,a,180.0,11.0,2000.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
919,d,a,2380.0,3.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
920,a,a,110.0,12.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
921,c,a,3040.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
922,c,a,170.0,7.0,2013.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
923,d,a,3910.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
924,a,a,190.0,9.0,2001.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
925,a,a,17500.0,8.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
926,c,c,550.0,10.0,1999.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
927,d,c,12480.0,3.0,2012.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
928,d,a,2380.0,3.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
929,a,a,90.0,7.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
930,d,a,2380.0,3.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
931,a,a,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
932,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov"
933,d,c,1910.0,4.0,2009.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
934,a,a,40.0,2.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
935,a,c,80.0,6.0,2005.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
936,d,c,330.0,3.0,2014.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
937,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
938,d,c,8250.0,10.0,2004.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
939,a,a,180.0,3.0,2008.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
940,c,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
941,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
942,c,a,290.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
943,a,a,250.0,6.0,2001.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
944,a,a,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
945,d,c,15140.0,12.0,2006.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
946,a,c,100.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
947,a,c,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
948,a,a,290.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
949,a,a,150.0,9.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec"
950,c,c,1200.0,11.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
951,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
952,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
953,a,a,1200.0,9.0,2008.0,1,18.0,2015.0,"Feb,May,Aug,Nov"
954,d,c,3840.0,10.0,2008.0,1,39.0,2010.0,"Feb,May,Aug,Nov"
955,a,a,460.0,3.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
956,d,c,3290.0,12.0,1999.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
957,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
958,c,c,3890.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
959,a,a,520.0,7.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
960,a,a,390.0,2.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
961,d,c,7660.0,10.0,2000.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
962,a,c,600.0,5.0,2002.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
963,a,a,180.0,11.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
964,a,a,310.0,12.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
965,d,a,1340.0,10.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
966,d,c,330.0,3.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec"
967,a,a,17500.0,2.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
968,d,c,18010.0,9.0,2014.0,1,18.0,2013.0,"Feb,May,Aug,Nov"
969,d,c,330.0,11.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
970,c,c,8140.0,11.0,2013.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
971,c,a,260.0,2.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
972,a,a,720.0,10.0,2000.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
973,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
974,c,c,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
975,d,a,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
976,a,a,540.0,10.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
977,c,a,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec"
978,a,a,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
979,d,a,10310.0,4.0,2003.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
980,d,a,2380.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
981,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
982,a,a,3750.0,11.0,2001.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
983,a,a,540.0,10.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
984,a,c,410.0,11.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
985,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
986,a,a,650.0,10.0,2006.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
987,a,a,250.0,6.0,2007.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
988,d,a,510.0,7.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
989,a,c,80.0,6.0,2005.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
990,d,c,2870.0,9.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
991,a,a,1060.0,5.0,2009.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec"
992,a,a,150.0,9.0,2008.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
993,a,a,390.0,2.0,2009.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
994,a,a,290.0,9.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
995,d,c,7660.0,10.0,2000.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
996,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov"
997,c,a,420.0,3.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
998,c,a,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
999,a,a,1200.0,12.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1000,a,c,100.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
1001,c,c,1200.0,7.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1002,a,a,250.0,2.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
1003,a,a,720.0,10.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1004,a,a,50.0,6.0,2005.0,1,26.0,2010.0,"Jan,Apr,Jul,Oct"
1005,d,c,18010.0,9.0,2014.0,1,18.0,2015.0,"Feb,May,Aug,Nov"
1006,c,c,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
1007,a,a,540.0,6.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1008,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
1009,d,c,2770.0,3.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1010,a,a,460.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
1011,a,a,2060.0,10.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
1012,c,a,550.0,12.0,2007.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
1013,a,a,180.0,3.0,2008.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1014,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1015,a,c,360.0,7.0,2014.0,1,18.0,2013.0,"Feb,May,Aug,Nov"
1016,d,a,3910.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
1017,d,c,2770.0,3.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
1018,c,a,300.0,5.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1019,d,a,15040.0,10.0,2004.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
1020,d,a,3370.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1021,a,c,270.0,2.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
1022,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1023,a,a,190.0,6.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
1024,a,a,2050.0,3.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1025,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1026,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1027,a,a,250.0,5.0,2015.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
1028,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
1029,a,a,620.0,9.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
1030,c,c,380.0,5.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
1031,a,a,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1032,c,c,380.0,5.0,2008.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
1033,a,a,150.0,9.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
1034,a,a,1420.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1035,d,a,510.0,7.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
1036,c,a,230.0,6.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1037,d,c,17110.0,3.0,2007.0,1,5.0,2010.0,"Jan,Apr,Jul,Oct"
1038,c,c,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
1039,a,a,290.0,10.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1040,a,a,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1041,a,a,350.0,12.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1042,a,a,1420.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1043,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
1044,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1045,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1046,d,a,3900.0,4.0,2009.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
1047,c,c,3290.0,10.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
1048,c,a,1190.0,11.0,2012.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
1049,a,a,1420.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1050,d,c,1090.0,8.0,2007.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
1051,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1052,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1053,d,c,6620.0,3.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1054,d,c,1460.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1055,c,a,550.0,12.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1056,a,a,40.0,8.0,2014.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
1057,c,c,380.0,5.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
1058,a,a,120.0,4.0,2009.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1059,d,c,1460.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1060,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1061,c,a,1700.0,1.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1062,c,c,3700.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
1063,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1064,d,c,8250.0,10.0,2004.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
1065,a,a,340.0,4.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1066,a,a,290.0,9.0,2013.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
1067,a,a,250.0,10.0,2008.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1068,d,a,10310.0,4.0,2003.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1069,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1070,a,a,3750.0,11.0,2001.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
1071,c,c,5090.0,9.0,2006.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct"
1072,c,a,260.0,6.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1073,a,a,2640.0,4.0,2011.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
1074,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
1075,b,b,1410.0,5.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
1076,a,a,1200.0,10.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1077,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
1078,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
1079,a,a,580.0,1.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
1080,a,a,340.0,7.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1081,a,c,2840.0,6.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1082,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
1083,d,a,5070.0,3.0,2007.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct"
1084,d,a,19840.0,7.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1085,a,a,190.0,9.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1086,a,a,3750.0,11.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
1087,d,c,1090.0,7.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
1088,a,a,1640.0,2.0,2013.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
1089,a,a,190.0,7.0,2008.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
1090,d,a,300.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1091,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1092,d,c,1090.0,7.0,2009.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
1093,d,a,18610.0,11.0,2002.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
1094,d,a,2380.0,7.0,2004.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1095,d,a,260.0,2.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1096,d,c,2770.0,3.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1097,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1098,a,a,290.0,10.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1099,a,a,17500.0,2.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1100,d,c,3840.0,10.0,2008.0,1,39.0,2010.0,"Feb,May,Aug,Nov"
1101,a,a,1200.0,9.0,2005.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
1102,d,a,2380.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1103,a,c,620.0,10.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct"
1104,a,a,1070.0,8.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1105,d,c,1090.0,8.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
1106,d,c,17110.0,3.0,2007.0,1,5.0,2010.0,"Jan,Apr,Jul,Oct"
1107,a,a,330.0,3.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec"
1108,a,a,250.0,10.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
1109,c,a,230.0,7.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1110,a,a,1420.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1111,d,a,2110.0,3.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1112,d,c,2770.0,3.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1113,a,a,460.0,3.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1114,a,a,340.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
