DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Id
3,2015-08-26,,,1.0,0,0,1,19562.0
2,2015-08-25,,,1.0,0,0,1,19806.0
1,2015-08-24,,,1.0,0,0,1,21075.0
7,2015-08-23,,,0.0,0,0,1,21797.0
6,2015-08-22,,,1.0,0,0,1,33569.0
5,2015-08-21,,,1.0,1,0,1,23238.0
4,2015-08-20,,,1.0,1,0,1,24286.0
3,2015-08-19,,,1.0,1,0,1,25203.0
2,2015-08-18,,,1.0,1,0,1,26244.0
1,2015-08-17,,,1.0,1,0,1,26889.0
7,2015-08-16,,,0.0,0,0,1,27845.0
6,2015-08-15,,,1.0,0,0,1,28754.0
5,2015-08-14,,,1.0,0,0,1,29241.0
4,2015-08-13,,,1.0,0,0,1,30339.0
3,2015-08-12,,,1.0,0,0,1,31317.0
2,2015-08-11,,,1.0,0,0,1,32050.0
1,2015-08-10,,,1.0,0,0,1,32815.0
7,2015-08-09,,,0.0,0,0,1,34110.0
6,2015-08-08,,,1.0,0,0,1,34579.0
5,2015-08-07,,,1.0,1,0,1,35216.0
4,2015-08-06,,,1.0,1,0,1,36137.0
3,2015-08-05,,,1.0,1,0,1,37577.0
2,2015-08-04,,,1.0,1,0,1,38339.0
1,2015-08-03,,,1.0,1,0,1,38705.0
7,2015-08-02,,,0.0,0,0,1,39816.0
6,2015-08-01,,,1.0,0,0,1,41036.0
5,2015-07-31,6395.0,533.0,1.0,1,0,1,
4,2015-07-30,5056.0,464.0,1.0,1,0,1,
3,2015-07-29,5477.0,468.0,1.0,1,0,1,
2,2015-07-28,4952.0,437.0,1.0,1,0,1,
1,2015-07-27,6771.0,587.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,3667.0,405.0,1.0,0,0,0,
5,2015-07-24,4576.0,450.0,1.0,0,0,1,
4,2015-07-23,4417.0,458.0,1.0,0,0,1,
3,2015-07-22,4254.0,367.0,1.0,0,0,1,
2,2015-07-21,3346.0,445.0,1.0,0,0,1,
1,2015-07-20,5611.0,493.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,2495.0,421.0,1.0,0,0,0,
5,2015-07-17,4606.0,501.0,1.0,1,0,1,
4,2015-07-16,5615.0,515.0,1.0,1,0,1,
3,2015-07-15,4900.0,433.0,1.0,1,0,1,
2,2015-07-14,6013.0,559.0,1.0,1,0,1,
1,2015-07-13,5899.0,571.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,4471.0,453.0,1.0,0,0,0,
5,2015-07-10,4161.0,416.0,1.0,0,0,0,
4,2015-07-09,3513.0,454.0,1.0,0,0,0,
3,2015-07-08,4343.0,433.0,1.0,0,0,0,
2,2015-07-07,3167.0,416.0,1.0,0,0,0,
1,2015-07-06,3891.0,479.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,4417.0,389.0,1.0,0,0,0,
5,2015-07-03,4170.0,453.0,1.0,1,0,0,
4,2015-07-02,5643.0,489.0,1.0,1,0,0,
3,2015-07-01,4170.0,445.0,1.0,1,0,0,
2,2015-06-30,5586.0,523.0,1.0,1,0,0,
1,2015-06-29,6945.0,611.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,3513.0,357.0,1.0,0,0,0,
5,2015-06-26,3855.0,490.0,1.0,0,0,0,
4,2015-06-25,3811.0,405.0,1.0,0,0,0,
3,2015-06-24,3944.0,437.0,1.0,0,0,0,
2,2015-06-23,4443.0,464.0,1.0,0,0,0,
1,2015-06-22,4325.0,464.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,4770.0,499.0,1.0,0,0,0,
5,2015-06-19,3246.0,433.0,1.0,1,0,0,
4,2015-06-18,4934.0,475.0,1.0,1,0,0,
3,2015-06-17,4443.0,538.0,1.0,1,0,0,
2,2015-06-16,4852.0,467.0,1.0,1,0,0,
1,2015-06-15,6677.0,581.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,2699.0,431.0,1.0,0,0,0,
5,2015-06-12,4380.0,416.0,1.0,0,0,0,
4,2015-06-11,3792.0,468.0,1.0,0,0,0,
3,2015-06-10,3967.0,469.0,1.0,0,0,0,
2,2015-06-09,3739.0,451.0,1.0,0,0,0,
1,2015-06-08,4549.0,442.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,3932.0,423.0,1.0,0,0,0,
5,2015-06-05,3464.0,467.0,1.0,1,0,0,
4,2015-06-04,6091.0,464.0,1.0,1,a,0,
3,2015-06-03,3789.0,445.0,1.0,1,0,0,
2,2015-06-02,5179.0,538.0,1.0,1,0,0,
1,2015-06-01,4771.0,532.0,1.0,1,0,0,
5,2015-07-31,5849.0,549.0,1.0,1,0,1,
4,2015-07-30,5722.0,540.0,1.0,1,0,1,
3,2015-07-29,4606.0,469.0,1.0,1,0,1,
2,2015-07-28,4484.0,548.0,1.0,1,0,1,
1,2015-07-27,4732.0,464.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,3861.0,383.0,1.0,0,0,0,
5,2015-07-24,5303.0,548.0,1.0,0,0,0,
4,2015-07-23,3565.0,468.0,1.0,0,0,0,
3,2015-07-22,4138.0,449.0,1.0,0,0,0,
2,2015-07-21,3667.0,457.0,1.0,0,0,0,
1,2015-07-20,4774.0,509.0,1.0,0,0,0,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,4123.0,362.0,1.0,0,0,0,
5,2015-07-17,4422.0,507.0,1.0,1,0,0,
4,2015-07-16,4007.0,485.0,1.0,1,0,0,
3,2015-07-15,4350.0,437.0,1.0,1,0,0,
2,2015-07-14,4734.0,521.0,1.0,1,0,0,
1,2015-07-13,5604.0,549.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,3891.0,446.0,1.0,0,0,0,
5,2015-07-10,4654.0,496.0,1.0,0,0,0,
4,2015-07-09,4852.0,465.0,1.0,0,0,0,
3,2015-07-08,4031.0,445.0,1.0,0,0,0,
2,2015-07-07,3464.0,405.0,1.0,0,0,0,
1,2015-07-06,4278.0,469.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,5427.0,452.0,1.0,0,0,0,
5,2015-07-03,5285.0,520.0,1.0,1,0,0,
4,2015-07-02,5861.0,483.0,1.0,1,0,0,
3,2015-07-01,4728.0,510.0,1.0,1,0,0,
2,2015-06-30,6326.0,566.0,1.0,1,0,0,
1,2015-06-29,5593.0,529.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,2723.0,383.0,1.0,0,0,0,
5,2015-06-26,3107.0,447.0,1.0,0,0,0,
4,2015-06-25,4415.0,463.0,1.0,0,0,0,
3,2015-06-24,4934.0,449.0,1.0,0,0,0,
2,2015-06-23,4225.0,467.0,1.0,0,0,0,
1,2015-06-22,4138.0,394.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,4380.0,416.0,1.0,0,0,0,
5,2015-06-19,5056.0,485.0,1.0,1,0,0,
4,2015-06-18,4619.0,426.0,1.0,1,0,0,
3,2015-06-17,5477.0,475.0,1.0,1,0,0,
2,2015-06-16,5056.0,501.0,1.0,1,0,0,
1,2015-06-15,5518.0,582.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,4031.0,416.0,1.0,0,0,0,
5,2015-06-12,3979.0,435.0,1.0,0,0,0,
4,2015-06-11,3738.0,465.0,1.0,0,0,0,
3,2015-06-10,4576.0,455.0,1.0,0,0,0,
2,2015-06-09,3789.0,469.0,1.0,0,0,0,
1,2015-06-08,3789.0,502.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,3199.0,401.0,1.0,0,0,0,
5,2015-06-05,6387.0,565.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,3972.0,449.0,1.0,1,0,0,
2,2015-06-02,5528.0,491.0,1.0,1,0,0,
1,2015-06-01,8539.0,533.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,46.0
3,2015-09-16,,,1.0,1,0,0,1491.0
2,2015-09-15,,,1.0,1,0,0,1984.0
1,2015-09-14,,,1.0,1,0,0,2781.0
7,2015-09-13,,,0.0,0,0,0,3686.0
6,2015-09-12,,,1.0,0,0,0,5085.0
5,2015-09-11,,,1.0,0,0,0,5808.0
4,2015-09-10,,,1.0,0,0,0,6623.0
3,2015-09-09,,,1.0,0,0,0,7038.0
2,2015-09-08,,,1.0,0,0,0,7705.0
1,2015-09-07,,,1.0,0,0,0,9265.0
7,2015-09-06,,,0.0,0,0,0,10267.0
6,2015-09-05,,,1.0,0,0,0,10308.0
5,2015-09-04,,,1.0,1,0,1,11946.0
4,2015-09-03,,,1.0,1,0,1,12678.0
3,2015-09-02,,,1.0,1,0,1,12901.0
2,2015-09-01,,,1.0,1,0,1,14162.0
1,2015-08-31,,,1.0,1,0,1,14779.0
7,2015-08-30,,,0.0,0,0,1,15805.0
6,2015-08-29,,,1.0,0,0,1,16386.0
5,2015-08-28,,,1.0,0,0,1,17363.0
4,2015-08-27,,,1.0,0,0,1,18023.0
3,2015-08-26,,,1.0,0,0,1,19347.0
2,2015-08-25,,,1.0,0,0,1,20013.0
1,2015-08-24,,,1.0,0,0,1,20810.0
7,2015-08-23,,,0.0,0,0,1,18946.0
6,2015-08-22,,,1.0,0,0,1,23007.0
5,2015-08-21,,,1.0,1,0,1,23863.0
4,2015-08-20,,,1.0,1,0,1,24578.0
3,2015-08-19,,,1.0,1,0,1,25640.0
2,2015-08-18,,,1.0,1,0,1,26005.0
1,2015-08-17,,,1.0,1,0,1,26849.0
7,2015-08-16,,,0.0,0,0,1,30655.0
6,2015-08-15,,,1.0,0,0,1,28429.0
5,2015-08-14,,,1.0,0,0,1,29398.0
4,2015-08-13,,,1.0,0,0,1,30327.0
3,2015-08-12,,,1.0,0,0,1,31408.0
2,2015-08-11,,,1.0,0,0,1,32113.0
1,2015-08-10,,,1.0,0,0,1,32726.0
7,2015-08-09,,,0.0,0,0,1,33919.0
6,2015-08-08,,,1.0,0,0,1,35071.0
5,2015-08-07,,,1.0,1,0,1,35330.0
4,2015-08-06,,,1.0,1,0,1,36467.0
3,2015-08-05,,,1.0,1,0,1,37620.0
2,2015-08-04,,,1.0,1,0,1,37792.0
1,2015-08-03,,,1.0,1,0,1,39061.0
7,2015-08-02,,,0.0,0,0,1,39663.0
6,2015-08-01,,,1.0,0,0,1,40356.0
5,2015-07-31,6996.0,509.0,1.0,1,0,0,
4,2015-07-30,5276.0,453.0,1.0,1,0,0,
3,2015-07-29,5536.0,410.0,1.0,1,0,0,
2,2015-07-28,6098.0,445.0,1.0,1,0,0,
1,2015-07-27,8086.0,491.0,1.0,1,0,0,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,4935.0,410.0,1.0,0,0,0,
5,2015-07-24,4639.0,437.0,1.0,0,0,0,
4,2015-07-23,4300.0,370.0,1.0,0,0,0,
3,2015-07-22,4069.0,398.0,1.0,0,0,0,
2,2015-07-21,4177.0,405.0,1.0,0,0,0,
1,2015-07-20,4491.0,421.0,1.0,0,0,0,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,5074.0,373.0,1.0,0,0,0,
5,2015-07-17,7664.0,486.0,1.0,1,0,0,
4,2015-07-16,4614.0,432.0,1.0,1,0,0,
3,2015-07-15,0.0,0.0,0.0,1,0,0,
2,2015-07-14,5410.0,399.0,1.0,1,0,0,
1,2015-07-13,8315.0,463.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,4185.0,359.0,1.0,0,0,0,
5,2015-07-10,4698.0,383.0,1.0,0,0,0,
4,2015-07-09,3739.0,437.0,1.0,0,0,0,
3,2015-07-08,5398.0,382.0,1.0,0,0,0,
2,2015-07-07,4031.0,406.0,1.0,0,0,0,
1,2015-07-06,4562.0,367.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,4466.0,387.0,1.0,0,0,0,
5,2015-07-03,6677.0,382.0,1.0,1,0,0,
4,2015-07-02,5649.0,383.0,1.0,1,0,0,
3,2015-07-01,5985.0,451.0,1.0,1,0,0,
2,2015-06-30,7729.0,481.0,1.0,1,0,0,
1,2015-06-29,4564.0,417.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,7086.0,383.0,1.0,0,0,0,
5,2015-06-26,5604.0,371.0,1.0,0,0,0,
4,2015-06-25,4053.0,400.0,1.0,0,0,0,
3,2015-06-24,4825.0,383.0,1.0,0,0,0,
2,2015-06-23,4119.0,353.0,1.0,0,0,0,
1,2015-06-22,3805.0,357.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,0.0,0.0,0.0,0,0,0,
5,2015-06-19,5445.0,404.0,1.0,1,0,0,
4,2015-06-18,4562.0,391.0,1.0,1,0,0,
3,2015-06-17,6268.0,459.0,1.0,1,0,0,
2,2015-06-16,5450.0,442.0,1.0,1,0,0,
1,2015-06-15,8464.0,556.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,4650.0,413.0,1.0,0,0,0,
5,2015-06-12,5645.0,417.0,1.0,0,0,0,
4,2015-06-11,3738.0,406.0,1.0,0,0,0,
3,2015-06-10,4428.0,394.0,1.0,0,0,0,
2,2015-06-09,5078.0,383.0,1.0,0,0,0,
1,2015-06-08,5837.0,453.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,4764.0,405.0,1.0,0,0,0,
5,2015-06-05,7242.0,437.0,1.0,1,0,1,
4,2015-06-04,0.0,0.0,0.0,1,a,1,
3,2015-06-03,5096.0,416.0,1.0,1,0,1,
2,2015-06-02,6462.0,485.0,1.0,1,0,1,
1,2015-06-01,6584.0,510.0,1.0,1,0,1,
4,2015-09-17,,,1.0,1,0,0,519.0
3,2015-09-16,,,1.0,1,0,0,882.0
2,2015-09-15,,,1.0,1,0,0,1762.0
1,2015-09-14,,,1.0,1,0,1,3116.0
7,2015-09-13,,,0.0,0,0,0,3709.0
6,2015-09-12,,,1.0,0,0,0,4977.0
5,2015-09-11,,,1.0,0,0,1,5858.0
4,2015-09-10,,,1.0,0,0,1,6731.0
3,2015-09-09,,,1.0,0,0,1,6929.0
2,2015-09-08,,,1.0,0,0,1,7981.0
1,2015-09-07,,,1.0,0,0,1,8935.0
7,2015-09-06,,,0.0,0,0,0,9839.0
6,2015-09-05,,,1.0,0,0,0,10865.0
5,2015-09-04,,,1.0,1,0,1,11461.0
4,2015-09-03,,,1.0,1,0,1,12577.0
3,2015-09-02,,,1.0,1,0,1,13590.0
2,2015-09-01,,,1.0,1,0,1,14088.0
1,2015-08-31,,,1.0,1,0,1,15383.0
7,2015-08-30,,,0.0,0,0,0,15670.0
6,2015-08-29,,,1.0,0,0,0,16756.0
5,2015-08-28,,,1.0,0,0,1,17711.0
4,2015-08-27,,,1.0,0,0,1,18126.0
3,2015-08-26,,,1.0,0,0,1,19173.0
2,2015-08-25,,,1.0,0,0,1,19770.0
1,2015-08-24,,,1.0,0,0,1,20888.0
7,2015-08-23,,,0.0,0,0,0,21418.0
6,2015-08-22,,,1.0,0,0,0,22401.0
5,2015-08-21,,,1.0,1,0,1,23721.0
4,2015-08-20,,,1.0,1,0,1,24247.0
3,2015-08-19,,,1.0,1,0,1,25416.0
2,2015-08-18,,,1.0,1,0,1,25991.0
1,2015-08-17,,,1.0,1,0,1,27078.0
7,2015-08-16,,,0.0,0,0,0,27428.0
6,2015-08-15,,,0.0,0,a,0,29042.0
5,2015-08-14,,,1.0,0,0,1,29486.0
4,2015-08-13,,,1.0,0,0,1,30192.0
3,2015-08-12,,,1.0,0,0,1,30916.0
2,2015-08-11,,,1.0,0,0,1,31932.0
1,2015-08-10,,,1.0,0,0,1,32569.0
7,2015-08-09,,,0.0,0,0,0,33552.0
6,2015-08-08,,,1.0,0,0,0,34566.0
5,2015-08-07,,,1.0,1,0,1,35274.0
4,2015-08-06,,,1.0,1,0,1,36229.0
3,2015-08-05,,,1.0,1,0,1,37632.0
2,2015-08-04,,,1.0,1,0,1,38321.0
1,2015-08-03,,,1.0,1,0,1,38670.0
7,2015-08-02,,,0.0,0,0,0,39778.0
6,2015-08-01,,,1.0,0,0,0,40282.0
5,2015-07-31,7753.0,668.0,1.0,1,0,1,
4,2015-07-30,6122.0,497.0,1.0,1,0,1,
3,2015-07-29,7719.0,600.0,1.0,1,0,1,
2,2015-07-28,8287.0,577.0,1.0,1,0,1,
1,2015-07-27,9535.0,715.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,4898.0,467.0,1.0,0,0,0,
5,2015-07-24,6267.0,556.0,1.0,0,0,0,
4,2015-07-23,5303.0,528.0,1.0,0,0,0,
3,2015-07-22,5096.0,452.0,1.0,0,0,0,
2,2015-07-21,5640.0,445.0,1.0,0,0,0,
1,2015-07-20,6131.0,538.0,1.0,0,0,0,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,7294.0,518.0,1.0,0,0,0,
5,2015-07-17,7648.0,614.0,1.0,1,0,0,
4,2015-07-16,5763.0,523.0,1.0,1,0,0,
3,2015-07-15,6857.0,559.0,1.0,1,0,0,
2,2015-07-14,7157.0,545.0,1.0,1,0,0,
1,2015-07-13,12923.0,712.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,5694.0,507.0,1.0,0,0,0,
5,2015-07-10,7291.0,582.0,1.0,0,0,0,
4,2015-07-09,6613.0,559.0,1.0,0,0,0,
3,2015-07-08,5928.0,505.0,1.0,0,0,0,
2,2015-07-07,4170.0,389.0,1.0,0,0,0,
1,2015-07-06,5208.0,539.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,6687.0,556.0,1.0,0,0,0,
5,2015-07-03,7713.0,566.0,1.0,1,0,0,
4,2015-07-02,,,1.0,1,0,0,
3,2015-07-01,7522.0,588.0,1.0,1,0,0,
2,2015-06-30,9300.0,604.0,1.0,1,0,0,
1,2015-06-29,9896.0,651.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,3961.0,459.0,1.0,0,0,0,
5,2015-06-26,4885.0,469.0,1.0,0,0,0,
4,2015-06-25,5619.0,489.0,1.0,0,0,0,
3,2015-06-24,5842.0,496.0,1.0,0,0,0,
2,2015-06-23,4579.0,417.0,1.0,0,0,0,
1,2015-06-22,6247.0,480.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,4646.0,458.0,1.0,0,0,0,
5,2015-06-19,7996.0,555.0,1.0,1,0,0,
4,2015-06-18,6711.0,533.0,1.0,1,0,0,
3,2015-06-17,6924.0,592.0,1.0,1,0,0,
2,2015-06-16,8094.0,611.0,1.0,1,0,0,
1,2015-06-15,7766.0,655.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,5303.0,464.0,1.0,0,0,0,
5,2015-06-12,5303.0,560.0,1.0,0,0,0,
4,2015-06-11,5248.0,538.0,1.0,0,0,0,
3,2015-06-10,6113.0,453.0,1.0,0,0,0,
2,2015-06-09,5078.0,515.0,1.0,0,0,0,
1,2015-06-08,5994.0,570.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,5319.0,464.0,1.0,0,0,0,
5,2015-06-05,8042.0,598.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,7581.0,524.0,1.0,1,0,0,
2,2015-06-02,9579.0,700.0,1.0,1,0,0,
1,2015-06-01,10729.0,700.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,777.0
3,2015-09-16,,,1.0,1,0,0,1551.0
2,2015-09-15,,,1.0,1,0,0,1772.0
1,2015-09-14,,,1.0,1,0,0,2991.0
7,2015-09-13,,,0.0,0,0,0,3821.0
6,2015-09-12,,,1.0,0,0,0,4370.0
5,2015-09-11,,,1.0,0,0,0,5421.0
4,2015-09-10,,,1.0,0,0,0,6251.0
3,2015-09-09,,,1.0,0,0,0,7004.0
2,2015-09-08,,,1.0,0,0,0,8538.0
1,2015-09-07,,,1.0,0,0,0,8807.0
7,2015-09-06,,,0.0,0,0,0,9475.0
6,2015-09-05,,,1.0,0,0,0,10604.0
5,2015-09-04,,,1.0,1,0,1,11496.0
4,2015-09-03,,,1.0,1,0,1,12297.0
3,2015-09-02,,,1.0,1,0,1,13223.0
2,2015-09-01,,,1.0,1,0,1,14207.0
1,2015-08-31,,,1.0,1,0,1,14561.0
7,2015-08-30,,,0.0,0,0,1,15919.0
6,2015-08-29,,,1.0,0,0,1,16632.0
5,2015-08-28,,,1.0,0,0,1,17209.0
4,2015-08-27,,,1.0,0,0,1,18832.0
3,2015-08-26,,,1.0,0,0,1,19652.0
2,2015-08-25,,,1.0,0,0,1,20263.0
1,2015-08-24,,,1.0,0,0,1,20734.0
7,2015-08-23,,,0.0,0,0,1,21768.0
6,2015-08-22,,,1.0,0,0,1,22722.0
5,2015-08-21,,,1.0,1,0,1,23883.0
4,2015-08-20,,,1.0,1,0,1,24802.0
3,2015-08-19,,,1.0,1,0,1,25036.0
2,2015-08-18,,,1.0,1,0,1,25780.0
1,2015-08-17,,,1.0,1,0,1,26656.0
7,2015-08-16,,,0.0,0,0,1,27868.0
6,2015-08-15,,,1.0,0,0,1,28404.0
5,2015-08-14,,,1.0,0,0,1,29453.0
4,2015-08-13,,,1.0,0,0,1,30309.0
3,2015-08-12,,,1.0,0,0,1,31329.0
2,2015-08-11,,,1.0,0,0,1,31928.0
1,2015-08-10,,,1.0,0,0,1,32648.0
7,2015-08-09,,,0.0,0,0,1,33919.0
6,2015-08-08,,,1.0,0,0,1,34912.0
5,2015-08-07,,,1.0,1,0,1,35483.0
4,2015-08-06,,,1.0,1,0,1,36682.0
3,2015-08-05,,,1.0,1,0,1,37231.0
2,2015-08-04,,,1.0,1,0,1,37814.0
1,2015-08-03,,,1.0,1,0,1,38780.0
7,2015-08-02,,,0.0,0,0,1,40127.0
6,2015-08-01,,,1.0,0,0,1,40629.0
5,2015-07-31,7301.0,663.0,1.0,1,0,1,
4,2015-07-30,6122.0,538.0,1.0,1,0,1,
3,2015-07-29,6295.0,556.0,1.0,1,0,1,
2,2015-07-28,5282.0,531.0,1.0,1,0,1,
1,2015-07-27,7294.0,601.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,2812.0,298.0,1.0,0,0,0,
5,2015-07-24,3628.0,496.0,1.0,0,0,0,
4,2015-07-23,3967.0,501.0,1.0,0,0,0,
3,2015-07-22,3477.0,361.0,1.0,0,0,0,
2,2015-07-21,3799.0,448.0,1.0,0,0,0,
1,2015-07-20,4562.0,465.0,1.0,0,0,0,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,2198.0,357.0,1.0,0,0,0,
5,2015-07-17,4022.0,466.0,1.0,1,0,0,
4,2015-07-16,4649.0,528.0,1.0,1,0,0,
3,2015-07-15,5604.0,598.0,1.0,1,0,0,
2,2015-07-14,5529.0,526.0,1.0,1,0,0,
1,2015-07-13,6310.0,550.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,3768.0,359.0,1.0,0,0,0,
5,2015-07-10,3919.0,491.0,1.0,0,0,0,
4,2015-07-09,5010.0,475.0,1.0,0,0,0,
3,2015-07-08,3667.0,449.0,1.0,0,0,0,
2,2015-07-07,3437.0,412.0,1.0,0,0,0,
1,2015-07-06,3857.0,521.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,2290.0,281.0,1.0,0,0,0,
5,2015-07-03,5963.0,540.0,1.0,1,0,0,
4,2015-07-02,4195.0,505.0,1.0,1,0,0,
3,2015-07-01,5994.0,572.0,1.0,1,0,0,
2,2015-06-30,10500.0,716.0,1.0,1,0,0,
1,2015-06-29,6964.0,588.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,4471.0,369.0,1.0,0,0,0,
5,2015-06-26,4857.0,471.0,1.0,0,0,0,
4,2015-06-25,5018.0,478.0,1.0,0,0,0,
3,2015-06-24,4579.0,442.0,1.0,0,0,0,
2,2015-06-23,4764.0,475.0,1.0,0,0,0,
1,2015-06-22,4650.0,465.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,3667.0,371.0,1.0,0,0,0,
5,2015-06-19,4865.0,560.0,1.0,1,0,0,
4,2015-06-18,5118.0,560.0,1.0,1,0,0,
3,2015-06-17,5867.0,543.0,1.0,1,0,0,
2,2015-06-16,6407.0,625.0,1.0,1,0,0,
1,2015-06-15,7559.0,717.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,4728.0,413.0,1.0,0,0,0,
5,2015-06-12,4754.0,517.0,1.0,0,0,0,
4,2015-06-11,3789.0,496.0,1.0,0,0,0,
3,2015-06-10,3650.0,467.0,1.0,0,0,0,
2,2015-06-09,5550.0,559.0,1.0,0,0,0,
1,2015-06-08,3369.0,485.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,3079.0,327.0,1.0,0,0,0,
5,2015-06-05,5184.0,556.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,4805.0,543.0,1.0,1,0,0,
2,2015-06-02,5966.0,531.0,1.0,1,0,0,
1,2015-06-01,7996.0,625.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,335.0
3,2015-09-16,,,1.0,1,0,0,885.0
2,2015-09-15,,,1.0,1,0,0,1762.0
1,2015-09-14,,,1.0,1,0,0,2729.0
7,2015-09-13,,,0.0,0,0,0,4004.0
6,2015-09-12,,,1.0,0,0,0,4370.0
5,2015-09-11,,,1.0,0,0,0,5624.0
4,2015-09-10,,,1.0,0,0,0,6270.0
3,2015-09-09,,,1.0,0,0,0,7098.0
2,2015-09-08,,,1.0,0,0,0,7958.0
1,2015-09-07,,,1.0,0,0,0,9011.0
7,2015-09-06,,,0.0,0,0,0,9658.0
6,2015-09-05,,,1.0,0,0,0,10899.0
5,2015-09-04,,,1.0,1,0,1,11822.0
4,2015-09-03,,,1.0,1,0,1,12351.0
3,2015-09-02,,,1.0,1,0,1,13420.0
2,2015-09-01,,,1.0,1,0,1,14514.0
1,2015-08-31,,,1.0,1,0,1,14720.0
7,2015-08-30,,,0.0,0,0,1,16176.0
6,2015-08-29,,,1.0,0,0,1,16437.0
5,2015-08-28,,,1.0,0,0,1,17487.0
4,2015-08-27,,,1.0,0,0,1,18477.0
3,2015-08-26,,,1.0,0,0,1,19521.0
2,2015-08-25,,,1.0,0,0,1,19958.0
1,2015-08-24,,,1.0,0,0,1,21394.0
7,2015-08-23,,,0.0,0,0,1,21941.0
6,2015-08-22,,,1.0,0,0,1,22930.0
5,2015-08-21,,,1.0,1,0,1,23653.0
