DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Id
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,2290.0,329.0,1.0,0,0,0,
5,2015-07-03,7136.0,662.0,1.0,1,0,1,
4,2015-07-02,7394.0,705.0,1.0,1,0,1,
3,2015-07-01,8598.0,769.0,1.0,1,0,1,
2,2015-06-30,9767.0,796.0,1.0,1,0,1,
1,2015-06-29,10957.0,835.0,1.0,1,0,1,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,2723.0,375.0,1.0,0,0,0,
5,2015-06-26,6016.0,625.0,1.0,0,0,0,
4,2015-06-25,5982.0,625.0,1.0,0,0,0,
3,2015-06-24,4729.0,583.0,1.0,0,0,0,
2,2015-06-23,5641.0,671.0,1.0,0,0,0,
1,2015-06-22,6798.0,641.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,3102.0,394.0,1.0,0,0,0,
5,2015-06-19,7707.0,656.0,1.0,1,0,0,
4,2015-06-18,6964.0,635.0,1.0,1,0,0,
3,2015-06-17,8693.0,692.0,1.0,1,0,0,
2,2015-06-16,10374.0,834.0,1.0,1,0,0,
1,2015-06-15,17089.0,912.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,4179.0,421.0,1.0,0,0,0,
5,2015-06-12,6913.0,662.0,1.0,0,0,0,
4,2015-06-11,6042.0,635.0,1.0,0,0,0,
3,2015-06-10,6091.0,694.0,1.0,0,0,0,
2,2015-06-09,5649.0,602.0,1.0,0,0,0,
1,2015-06-08,6574.0,694.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,3369.0,361.0,1.0,0,0,0,
5,2015-06-05,9606.0,912.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,7996.0,769.0,1.0,1,0,0,
2,2015-06-02,13832.0,823.0,1.0,1,0,0,
1,2015-06-01,14160.0,926.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,675.0
3,2015-09-16,,,1.0,1,0,0,1544.0
2,2015-09-15,,,1.0,1,0,0,2207.0
1,2015-09-14,,,1.0,1,0,0,2819.0
7,2015-09-13,,,0.0,0,0,0,4192.0
6,2015-09-12,,,1.0,0,0,0,4530.0
5,2015-09-11,,,1.0,0,0,0,5548.0
4,2015-09-10,,,1.0,0,0,0,6788.0
3,2015-09-09,,,1.0,0,0,0,7303.0
2,2015-09-08,,,1.0,0,0,0,8171.0
1,2015-09-07,,,1.0,0,0,0,9208.0
7,2015-09-06,,,0.0,0,0,0,10066.0
6,2015-09-05,,,1.0,0,0,0,10829.0
5,2015-09-04,,,1.0,1,0,0,11419.0
4,2015-09-03,,,1.0,1,0,0,12288.0
3,2015-09-02,,,1.0,1,0,0,13580.0
2,2015-09-01,,,1.0,1,0,0,13870.0
1,2015-08-31,,,1.0,1,0,0,14879.0
7,2015-08-30,,,0.0,0,0,0,16184.0
6,2015-08-29,,,1.0,0,0,0,16555.0
5,2015-08-28,,,1.0,0,0,0,17329.0
4,2015-08-27,,,1.0,0,0,0,18050.0
3,2015-08-26,,,1.0,0,0,0,19602.0
2,2015-08-25,,,1.0,0,0,0,19804.0
1,2015-08-24,,,1.0,0,0,0,20592.0
7,2015-08-23,,,0.0,0,0,0,21612.0
6,2015-08-22,,,1.0,0,0,0,23108.0
5,2015-08-21,,,1.0,1,0,0,23403.0
4,2015-08-20,,,1.0,1,0,0,24580.0
3,2015-08-19,,,1.0,1,0,0,24849.0
2,2015-08-18,,,1.0,1,0,0,25848.0
1,2015-08-17,,,1.0,1,0,0,27217.0
7,2015-08-16,,,0.0,0,0,0,28120.0
6,2015-08-15,,,1.0,0,0,0,29101.0
5,2015-08-14,,,1.0,0,0,0,29129.0
4,2015-08-13,,,1.0,0,0,0,30214.0
3,2015-08-12,,,1.0,0,0,0,31614.0
2,2015-08-11,,,1.0,0,0,1,32151.0
1,2015-08-10,,,1.0,0,0,1,32602.0
7,2015-08-09,,,0.0,0,0,0,34219.0
6,2015-08-08,,,1.0,0,0,0,34806.0
5,2015-08-07,,,1.0,1,0,1,35482.0
4,2015-08-06,,,1.0,1,0,1,36339.0
3,2015-08-05,,,1.0,1,0,1,37249.0
2,2015-08-04,,,1.0,1,0,1,38413.0
1,2015-08-03,,,1.0,1,0,1,38528.0
7,2015-08-02,,,0.0,0,0,0,39567.0
6,2015-08-01,,,1.0,0,0,0,40348.0
5,2015-07-31,7185.0,681.0,1.0,1,0,1,
4,2015-07-30,6738.0,571.0,1.0,1,0,1,
3,2015-07-29,5842.0,523.0,1.0,1,0,1,
2,2015-07-28,8066.0,572.0,1.0,1,0,1,
1,2015-07-27,8086.0,644.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,3167.0,405.0,1.0,0,0,0,
5,2015-07-24,4548.0,445.0,1.0,0,0,1,
4,2015-07-23,4300.0,446.0,1.0,0,0,1,
3,2015-07-22,4902.0,449.0,1.0,0,0,1,
2,2015-07-21,4215.0,453.0,1.0,0,0,1,
1,2015-07-20,5018.0,517.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,3444.0,417.0,1.0,0,0,0,
5,2015-07-17,5966.0,519.0,1.0,1,0,1,
4,2015-07-16,7766.0,602.0,1.0,1,0,1,
3,2015-07-15,8023.0,625.0,1.0,1,0,1,
2,2015-07-14,6647.0,571.0,1.0,1,0,1,
1,2015-07-13,7827.0,654.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,2689.0,367.0,1.0,0,0,0,
5,2015-07-10,5339.0,453.0,1.0,0,0,1,
4,2015-07-09,5737.0,468.0,1.0,0,0,1,
3,2015-07-08,3799.0,410.0,1.0,0,0,1,
2,2015-07-07,4293.0,379.0,1.0,0,0,1,
1,2015-07-06,4328.0,423.0,1.0,0,0,1,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,2240.0,287.0,1.0,0,0,0,
5,2015-07-03,5518.0,526.0,1.0,1,0,1,
4,2015-07-02,5303.0,491.0,1.0,1,0,1,
3,2015-07-01,8287.0,524.0,1.0,1,0,1,
2,2015-06-30,8584.0,708.0,1.0,1,0,1,
1,2015-06-29,7623.0,646.0,1.0,1,0,1,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,3498.0,376.0,1.0,0,0,0,
5,2015-06-26,5108.0,534.0,1.0,0,0,0,
4,2015-06-25,4649.0,490.0,1.0,0,0,0,
3,2015-06-24,3358.0,411.0,1.0,0,0,0,
2,2015-06-23,4649.0,463.0,1.0,0,0,0,
1,2015-06-22,4392.0,409.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,3833.0,384.0,1.0,0,0,0,
5,2015-06-19,6606.0,592.0,1.0,1,0,0,
4,2015-06-18,6667.0,558.0,1.0,1,0,0,
3,2015-06-17,4779.0,525.0,1.0,1,0,0,
2,2015-06-16,5815.0,633.0,1.0,1,0,0,
1,2015-06-15,8305.0,724.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,1580.0,256.0,1.0,0,0,0,
5,2015-06-12,4149.0,448.0,1.0,0,0,0,
4,2015-06-11,5842.0,555.0,1.0,0,0,0,
3,2015-06-10,4862.0,455.0,1.0,0,0,0,
2,2015-06-09,5605.0,531.0,1.0,0,0,0,
1,2015-06-08,4757.0,480.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,3829.0,416.0,1.0,0,0,0,
5,2015-06-05,6252.0,639.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,6176.0,567.0,1.0,1,0,0,
2,2015-06-02,7727.0,642.0,1.0,1,0,0,
1,2015-06-01,7841.0,694.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,680.0
3,2015-09-16,,,1.0,1,0,0,1711.0
2,2015-09-15,,,1.0,1,0,0,1954.0
1,2015-09-14,,,1.0,1,0,0,2651.0
7,2015-09-13,,,0.0,0,0,0,3546.0
6,2015-09-12,,,1.0,0,0,0,
5,2015-09-11,,,1.0,0,0,0,5562.0
4,2015-09-10,,,1.0,0,0,0,6816.0
3,2015-09-09,,,1.0,0,0,0,7389.0
2,2015-09-08,,,1.0,0,0,0,7867.0
1,2015-09-07,,,1.0,0,0,0,9093.0
7,2015-09-06,,,0.0,0,0,0,9660.0
6,2015-09-05,,,1.0,0,0,0,10754.0
5,2015-09-04,,,1.0,1,0,0,11778.0
4,2015-09-03,,,1.0,1,0,0,12288.0
3,2015-09-02,,,1.0,1,0,0,13240.0
2,2015-09-01,,,1.0,1,0,0,14441.0
1,2015-08-31,,,1.0,1,0,0,14879.0
7,2015-08-30,,,0.0,0,0,0,15462.0
6,2015-08-29,,,1.0,0,0,0,16311.0
5,2015-08-28,,,1.0,0,0,0,17641.0
4,2015-08-27,,,1.0,0,0,0,18655.0
3,2015-08-26,,,1.0,0,0,0,19275.0
2,2015-08-25,,,1.0,0,0,0,20338.0
1,2015-08-24,,,1.0,0,0,0,20987.0
7,2015-08-23,,,0.0,0,0,0,21837.0
6,2015-08-22,,,1.0,0,0,0,22622.0
5,2015-08-21,,,1.0,1,0,0,23822.0
4,2015-08-20,,,1.0,1,0,0,23970.0
3,2015-08-19,,,1.0,1,0,0,25609.0
2,2015-08-18,,,1.0,1,0,0,26123.0
1,2015-08-17,,,1.0,1,0,0,27029.0
7,2015-08-16,,,0.0,0,0,0,28029.0
6,2015-08-15,,,1.0,0,0,0,29072.0
5,2015-08-14,,,1.0,0,0,0,29715.0
4,2015-08-13,,,1.0,0,0,0,30289.0
3,2015-08-12,,,1.0,0,0,0,31385.0
2,2015-08-11,,,1.0,0,0,1,31674.0
1,2015-08-10,,,1.0,0,0,1,32602.0
7,2015-08-09,,,0.0,0,0,0,33392.0
6,2015-08-08,,,1.0,0,0,0,34965.0
5,2015-08-07,,,1.0,1,0,1,35153.0
4,2015-08-06,,,1.0,1,0,1,36090.0
3,2015-08-05,,,1.0,1,0,1,37220.0
2,2015-08-04,,,1.0,1,0,1,38085.0
1,2015-08-03,,,1.0,1,0,1,38718.0
7,2015-08-02,,,0.0,0,0,0,39984.0
6,2015-08-01,,,1.0,0,0,0,40693.0
5,2015-07-31,7562.0,642.0,1.0,1,0,1,
4,2015-07-30,7361.0,524.0,1.0,1,0,1,
3,2015-07-29,6326.0,471.0,1.0,1,0,1,
2,2015-07-28,6013.0,484.0,1.0,1,0,1,
1,2015-07-27,7885.0,550.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,5148.0,451.0,1.0,0,0,0,
5,2015-07-24,4185.0,419.0,1.0,0,0,1,
4,2015-07-23,4729.0,465.0,1.0,0,0,1,
3,2015-07-22,3799.0,395.0,1.0,0,0,1,
2,2015-07-21,3620.0,378.0,1.0,0,0,1,
1,2015-07-20,5014.0,422.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,5541.0,448.0,1.0,0,0,0,
5,2015-07-17,5899.0,469.0,1.0,1,0,1,
4,2015-07-16,7291.0,541.0,1.0,1,0,1,
3,2015-07-15,6964.0,539.0,1.0,1,0,1,
2,2015-07-14,6078.0,536.0,1.0,1,0,1,
1,2015-07-13,8036.0,614.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,3768.0,410.0,1.0,0,0,0,
5,2015-07-10,4986.0,453.0,1.0,0,0,0,
4,2015-07-09,5166.0,437.0,1.0,0,0,0,
3,2015-07-08,6379.0,453.0,1.0,0,0,0,
2,2015-07-07,5675.0,373.0,1.0,0,0,0,
1,2015-07-06,5697.0,423.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,4940.0,404.0,1.0,0,0,0,
5,2015-07-03,5763.0,502.0,1.0,1,0,0,
4,2015-07-02,6235.0,520.0,1.0,1,0,0,
3,2015-07-01,6266.0,509.0,1.0,1,0,0,
2,2015-06-30,8584.0,609.0,1.0,1,0,0,
1,2015-06-29,6537.0,521.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,6028.0,446.0,1.0,0,0,0,
5,2015-06-26,5303.0,458.0,1.0,0,0,0,
4,2015-06-25,4016.0,358.0,1.0,0,0,0,
3,2015-06-24,4960.0,358.0,1.0,0,0,0,
2,2015-06-23,4406.0,367.0,1.0,0,0,0,
1,2015-06-22,5099.0,417.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,5664.0,453.0,1.0,0,0,0,
5,2015-06-19,6033.0,492.0,1.0,1,0,0,
4,2015-06-18,6098.0,512.0,1.0,1,0,0,
3,2015-06-17,7001.0,507.0,1.0,1,0,0,
2,2015-06-16,6243.0,540.0,1.0,1,0,0,
1,2015-06-15,8464.0,620.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,4897.0,357.0,1.0,0,0,0,
5,2015-06-12,6179.0,448.0,1.0,0,0,0,
4,2015-06-11,4264.0,372.0,1.0,0,0,0,
3,2015-06-10,5035.0,373.0,1.0,0,0,0,
2,2015-06-09,3799.0,399.0,1.0,0,0,0,
1,2015-06-08,5099.0,453.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,4243.0,378.0,1.0,0,0,0,
5,2015-06-05,7303.0,566.0,1.0,1,0,0,
4,2015-06-04,7575.0,573.0,1.0,1,a,0,
3,2015-06-03,7291.0,570.0,1.0,1,0,0,
2,2015-06-02,6505.0,529.0,1.0,1,0,0,
1,2015-06-01,8646.0,627.0,1.0,1,0,0,
5,2015-07-31,7915.0,748.0,1.0,1,0,1,
4,2015-07-30,8741.0,725.0,1.0,1,0,1,
3,2015-07-29,7771.0,614.0,1.0,1,0,1,
2,2015-07-28,8066.0,688.0,1.0,1,0,1,
1,2015-07-27,7788.0,681.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,4510.0,381.0,1.0,0,0,0,
5,2015-07-24,5928.0,571.0,1.0,0,0,1,
4,2015-07-23,7118.0,631.0,1.0,0,0,1,
3,2015-07-22,5373.0,545.0,1.0,0,0,1,
2,2015-07-21,6193.0,548.0,1.0,0,0,1,
1,2015-07-20,5896.0,539.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,5852.0,361.0,1.0,0,0,0,
5,2015-07-17,7522.0,662.0,1.0,1,0,1,
4,2015-07-16,7511.0,646.0,1.0,1,0,1,
3,2015-07-15,7426.0,688.0,1.0,1,0,1,
2,2015-07-14,9859.0,738.0,1.0,1,0,1,
1,2015-07-13,11083.0,791.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,5200.0,448.0,1.0,0,0,0,
5,2015-07-10,5844.0,554.0,1.0,0,0,1,
4,2015-07-09,5832.0,540.0,1.0,0,0,1,
3,2015-07-08,6777.0,576.0,1.0,0,0,1,
2,2015-07-07,5808.0,609.0,1.0,0,0,1,
1,2015-07-06,6932.0,625.0,1.0,0,0,1,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,4100.0,335.0,1.0,0,0,0,
5,2015-07-03,8328.0,659.0,1.0,1,0,1,
4,2015-07-02,6235.0,588.0,1.0,1,0,1,
3,2015-07-01,8287.0,630.0,1.0,1,0,1,
2,2015-06-30,12837.0,804.0,1.0,1,0,1,
1,2015-06-29,13338.0,838.0,1.0,1,0,1,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,4561.0,376.0,1.0,0,0,0,
5,2015-06-26,5846.0,614.0,1.0,0,0,0,
4,2015-06-25,6589.0,614.0,1.0,0,0,0,
3,2015-06-24,6191.0,560.0,1.0,0,0,0,
2,2015-06-23,6078.0,555.0,1.0,0,0,0,
1,2015-06-22,5640.0,491.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,5108.0,491.0,1.0,0,0,0,
5,2015-06-19,5888.0,639.0,1.0,1,0,0,
4,2015-06-18,6208.0,571.0,1.0,1,0,0,
3,2015-06-17,6798.0,555.0,1.0,1,0,0,
2,2015-06-16,13208.0,748.0,1.0,1,0,0,
1,2015-06-15,12790.0,778.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,4897.0,410.0,1.0,0,0,0,
5,2015-06-12,5924.0,558.0,1.0,0,0,0,
4,2015-06-11,6379.0,541.0,1.0,0,0,0,
3,2015-06-10,6091.0,600.0,1.0,0,0,0,
2,2015-06-09,6474.0,573.0,1.0,0,0,0,
1,2015-06-08,6226.0,642.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,6951.0,566.0,1.0,0,0,0,
5,2015-06-05,8091.0,735.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,8897.0,793.0,1.0,1,0,0,
2,2015-06-02,8086.0,705.0,1.0,1,0,0,
1,2015-06-01,8293.0,713.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,761.0
3,2015-09-16,,,1.0,1,0,0,1223.0
2,2015-09-15,,,1.0,1,0,0,2380.0
1,2015-09-14,,,1.0,1,0,0,3381.0
7,2015-09-13,,,0.0,0,0,0,3808.0
6,2015-09-12,,,1.0,0,0,0,4671.0
5,2015-09-11,,,1.0,0,0,0,5849.0
4,2015-09-10,,,1.0,0,0,0,6331.0
3,2015-09-09,,,1.0,0,0,0,7116.0
2,2015-09-08,,,1.0,0,0,0,8004.0
1,2015-09-07,,,1.0,0,0,0,8886.0
7,2015-09-06,,,0.0,0,0,0,9743.0
6,2015-09-05,,,1.0,0,0,0,10672.0
5,2015-09-04,,,1.0,1,0,0,11247.0
4,2015-09-03,,,1.0,1,0,0,12343.0
3,2015-09-02,,,1.0,1,0,0,19444.0
2,2015-09-01,,,1.0,1,0,0,14520.0
1,2015-08-31,,,1.0,1,0,0,14852.0
7,2015-08-30,,,0.0,0,0,0,16003.0
6,2015-08-29,,,1.0,0,0,0,16555.0
5,2015-08-28,,,1.0,0,0,0,17156.0
4,2015-08-27,,,1.0,0,0,0,18281.0
3,2015-08-26,,,1.0,0,0,0,18973.0
2,2015-08-25,,,1.0,0,0,0,20016.0
1,2015-08-24,,,1.0,0,0,0,21329.0
7,2015-08-23,,,0.0,0,0,0,21564.0
6,2015-08-22,,,1.0,0,0,0,22484.0
5,2015-08-21,,,1.0,1,0,0,23439.0
4,2015-08-20,,,1.0,1,0,0,34010.0
3,2015-08-19,,,1.0,1,0,0,33537.0
2,2015-08-18,,,1.0,1,0,0,25774.0
1,2015-08-17,,,1.0,1,0,0,27342.0
7,2015-08-16,,,0.0,0,0,0,27658.0
6,2015-08-15,,,1.0,0,0,0,28909.0
5,2015-08-14,,,1.0,0,0,0,29665.0
4,2015-08-13,,,1.0,0,0,0,30232.0
3,2015-08-12,,,1.0,0,0,0,31593.0
2,2015-08-11,,,1.0,0,0,1,32328.0
1,2015-08-10,,,1.0,0,0,1,33140.0
7,2015-08-09,,,0.0,0,0,0,34032.0
6,2015-08-08,,,1.0,0,0,0,35038.0
5,2015-08-07,,,1.0,1,0,1,35517.0
4,2015-08-06,,,1.0,1,0,1,36594.0
3,2015-08-05,,,1.0,1,0,1,37167.0
2,2015-08-04,,,1.0,1,0,1,37935.0
1,2015-08-03,,,1.0,1,0,1,38567.0
7,2015-08-02,,,0.0,0,0,0,39462.0
6,2015-08-01,,,1.0,0,0,0,40261.0
5,2015-07-31,8828.0,734.0,1.0,1,0,1,
4,2015-07-30,9614.0,614.0,1.0,1,0,1,
3,2015-07-29,8039.0,560.0,1.0,1,0,1,
2,2015-07-28,7574.0,570.0,1.0,1,0,1,
1,2015-07-27,9412.0,592.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,4922.0,450.0,1.0,0,0,0,
5,2015-07-24,6798.0,566.0,1.0,0,0,1,
4,2015-07-23,7534.0,578.0,1.0,0,0,1,
3,2015-07-22,7470.0,546.0,1.0,0,0,1,
2,2015-07-21,6266.0,527.0,1.0,0,0,1,
1,2015-07-20,6985.0,630.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,5795.0,446.0,1.0,0,0,0,
5,2015-07-17,7914.0,596.0,1.0,1,0,1,
4,2015-07-16,7837.0,625.0,1.0,1,0,1,
3,2015-07-15,9673.0,692.0,1.0,1,0,0,
2,2015-07-14,8420.0,645.0,1.0,1,0,0,
1,2015-07-13,14693.0,839.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,5634.0,426.0,1.0,0,0,0,
5,2015-07-10,6928.0,618.0,1.0,0,0,0,
4,2015-07-09,7574.0,570.0,1.0,0,0,0,
3,2015-07-08,8287.0,564.0,1.0,0,0,0,
2,2015-07-07,4745.0,501.0,1.0,0,0,0,
1,2015-07-06,6932.0,582.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,4601.0,412.0,1.0,0,0,0,
5,2015-07-03,9300.0,625.0,1.0,1,0,0,
4,2015-07-02,8937.0,622.0,1.0,1,0,0,
3,2015-07-01,7511.0,560.0,1.0,1,0,0,
2,2015-06-30,10500.0,617.0,1.0,1,0,0,
1,2015-06-29,12178.0,744.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,4767.0,413.0,1.0,0,0,0,
5,2015-06-26,6122.0,608.0,1.0,0,0,0,
4,2015-06-25,5528.0,529.0,1.0,0,0,0,
3,2015-06-24,4779.0,546.0,1.0,0,0,0,
2,2015-06-23,5356.0,532.0,1.0,0,0,0,
1,2015-06-22,6107.0,576.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,5111.0,453.0,1.0,0,0,0,
5,2015-06-19,8172.0,639.0,1.0,1,0,0,
4,2015-06-18,6208.0,572.0,1.0,1,0,0,
3,2015-06-17,8305.0,578.0,1.0,1,0,0,
2,2015-06-16,10741.0,678.0,1.0,1,0,0,
1,2015-06-15,7808.0,663.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,6231.0,510.0,1.0,0,0,0,
5,2015-06-12,5674.0,587.0,1.0,0,0,0,
4,2015-06-11,6078.0,531.0,1.0,0,0,0,
3,2015-06-10,6964.0,560.0,1.0,0,0,0,
2,2015-06-09,6776.0,543.0,1.0,0,0,0,
1,2015-06-08,7156.0,593.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,3658.0,436.0,1.0,0,0,0,
5,2015-06-05,,,1.0,1,0,0,
4,2015-06-04,7641.0,592.0,1.0,1,0,0,
3,2015-06-03,10460.0,638.0,1.0,1,0,0,
2,2015-06-02,10651.0,742.0,1.0,1,0,0,
1,2015-06-01,10620.0,755.0,1.0,1,0,0,
5,2015-07-31,9287.0,858.0,1.0,1,0,1,
4,2015-07-30,8435.0,732.0,1.0,1,0,1,
3,2015-07-29,6606.0,623.0,1.0,1,0,1,
2,2015-07-28,7098.0,650.0,1.0,1,0,1,
1,2015-07-27,6211.0,570.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,2572.0,355.0,1.0,0,0,0,
5,2015-07-24,5414.0,624.0,1.0,0,0,1,
4,2015-07-23,5634.0,694.0,1.0,0,0,1,
3,2015-07-22,6326.0,689.0,1.0,0,0,1,
2,2015-07-21,5568.0,620.0,1.0,0,0,1,
1,2015-07-20,5111.0,670.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,3628.0,358.0,1.0,0,0,0,
5,2015-07-17,7178.0,720.0,1.0,1,0,0,
4,2015-07-16,7837.0,742.0,1.0,1,0,0,
3,2015-07-15,6323.0,710.0,1.0,1,0,0,
2,2015-07-14,6800.0,796.0,1.0,1,0,0,
1,2015-07-13,7641.0,784.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,4415.0,411.0,1.0,0,0,0,
5,2015-07-10,5209.0,612.0,1.0,0,0,0,
4,2015-07-09,5957.0,625.0,1.0,0,0,0,
3,2015-07-08,5184.0,580.0,1.0,0,0,0,
2,2015-07-07,4625.0,556.0,1.0,0,0,0,
1,2015-07-06,6707.0,694.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,5422.0,446.0,1.0,0,0,0,
5,2015-07-03,6216.0,717.0,1.0,1,0,0,
4,2015-07-02,5511.0,717.0,1.0,1,0,0,
3,2015-07-01,7136.0,641.0,1.0,1,0,0,
2,2015-06-30,7996.0,839.0,1.0,1,0,0,
1,2015-06-29,10066.0,834.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,4471.0,369.0,1.0,0,0,0,
5,2015-06-26,5604.0,670.0,1.0,0,0,0,
4,2015-06-25,5018.0,620.0,1.0,0,0,0,
3,2015-06-24,5056.0,659.0,1.0,0,0,0,
2,2015-06-23,4865.0,620.0,1.0,0,0,0,
1,2015-06-22,5061.0,689.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,2649.0,421.0,1.0,0,0,0,
5,2015-06-19,6016.0,725.0,1.0,1,0,0,
4,2015-06-18,6085.0,667.0,1.0,1,0,0,
3,2015-06-17,5867.0,720.0,1.0,1,0,0,
2,2015-06-16,7401.0,784.0,1.0,1,0,0,
1,2015-06-15,7520.0,857.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,3607.0,347.0,1.0,0,0,0,
5,2015-06-12,4677.0,673.0,1.0,0,0,0,
4,2015-06-11,4843.0,612.0,1.0,0,0,0,
3,2015-06-10,5246.0,561.0,1.0,0,0,0,
2,2015-06-09,5308.0,614.0,1.0,0,0,0,
1,2015-06-08,6574.0,759.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,3199.0,335.0,1.0,0,0,0,
5,2015-06-05,4588.0,592.0,1.0,1,0,0,
4,2015-06-04,5994.0,708.0,1.0,1,0,0,
3,2015-06-03,6798.0,684.0,1.0,1,0,0,
2,2015-06-02,6326.0,802.0,1.0,1,0,0,
1,2015-06-01,8646.0,821.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,137.0
3,2015-09-16,,,1.0,1,0,0,885.0
2,2015-09-15,,,1.0,1,0,0,1825.0
1,2015-09-14,,,1.0,1,0,0,2858.0
7,2015-09-13,,,0.0,0,0,0,3547.0
6,2015-09-12,,,1.0,0,0,0,4618.0
5,2015-09-11,,,1.0,0,0,0,5594.0
4,2015-09-10,,,1.0,0,0,0,6225.0
3,2015-09-09,,,1.0,0,0,0,7017.0
2,2015-09-08,,,1.0,0,0,0,8556.0
1,2015-09-07,,,1.0,0,0,0,9413.0
7,2015-09-06,,,0.0,0,0,0,10127.0
6,2015-09-05,,,1.0,0,0,0,11110.0
5,2015-09-04,,,1.0,1,0,0,11146.0
4,2015-09-03,,,1.0,1,0,0,12107.0
