Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Id
432,5,2015-08-28,,,1.0,0,0,0,17455.0
433,5,2015-08-28,,,1.0,0,0,1,17456.0
434,5,2015-08-28,,,1.0,0,0,1,17457.0
435,5,2015-08-28,,,1.0,0,0,0,17458.0
440,5,2015-08-28,,,1.0,0,0,1,17459.0
441,5,2015-08-28,,,1.0,0,0,0,17460.0
442,5,2015-08-28,,,1.0,0,0,1,17461.0
447,5,2015-08-28,,,1.0,0,0,1,17464.0
448,5,2015-08-28,,,1.0,0,0,0,17465.0
450,5,2015-08-28,,,1.0,0,0,1,17467.0
452,5,2015-08-28,,,1.0,0,0,1,17469.0
453,5,2015-08-28,,,1.0,0,0,1,17470.0
455,5,2015-08-28,,,1.0,0,0,1,17471.0
456,5,2015-08-28,,,1.0,0,0,0,17472.0
457,5,2015-08-28,,,1.0,0,0,1,17473.0
458,5,2015-08-28,,,1.0,0,0,1,17474.0
459,5,2015-08-28,,,1.0,0,0,1,17475.0
461,5,2015-08-28,,,1.0,0,0,1,17476.0
463,5,2015-08-28,,,1.0,0,0,0,17477.0
466,5,2015-08-28,,,1.0,0,0,0,17479.0
467,5,2015-08-28,,,1.0,0,0,0,17480.0
468,5,2015-08-28,,,1.0,0,0,1,17481.0
471,5,2015-08-28,,,1.0,0,0,1,17483.0
472,5,2015-08-28,,,1.0,0,0,0,17484.0
473,5,2015-08-28,,,1.0,0,0,0,17485.0
475,5,2015-08-28,,,1.0,0,0,0,17486.0
477,5,2015-08-28,,,1.0,0,0,1,17487.0
481,5,2015-08-28,,,1.0,0,0,1,17488.0
484,5,2015-08-28,,,1.0,0,0,1,17489.0
485,5,2015-08-28,,,1.0,0,0,1,17490.0
486,5,2015-08-28,,,1.0,0,0,0,17491.0
487,5,2015-08-28,,,1.0,0,0,1,17492.0
488,5,2015-08-28,,,1.0,0,0,1,17493.0
490,5,2015-08-28,,,1.0,0,0,1,17494.0
491,5,2015-08-28,,,1.0,0,0,1,17495.0
492,5,2015-08-28,,,1.0,0,0,1,17496.0
493,5,2015-08-28,,,1.0,0,0,0,17497.0
495,5,2015-08-28,,,1.0,0,0,1,17498.0
497,5,2015-08-28,,,1.0,0,0,1,17499.0
498,5,2015-08-28,,,1.0,0,0,1,17500.0
499,5,2015-08-28,,,1.0,0,0,1,17501.0
500,5,2015-08-28,,,1.0,0,0,1,17502.0
501,5,2015-08-28,,,1.0,0,0,1,17503.0
502,5,2015-08-28,,,1.0,0,0,1,17504.0
504,5,2015-08-28,,,1.0,0,0,1,17505.0
505,5,2015-08-28,,,1.0,0,0,1,17506.0
506,5,2015-08-28,,,1.0,0,0,0,17507.0
507,5,2015-08-28,,,1.0,0,0,0,17508.0
509,5,2015-08-28,,,1.0,0,0,1,17510.0
510,5,2015-08-28,,,1.0,0,0,0,17511.0
512,5,2015-08-28,,,1.0,0,0,1,17513.0
514,5,2015-08-28,,,1.0,0,0,1,17514.0
515,5,2015-08-28,,,1.0,0,0,0,17515.0
517,5,2015-08-28,,,1.0,0,0,1,17517.0
518,5,2015-08-28,,,1.0,0,0,1,17518.0
519,5,2015-08-28,,,1.0,0,0,1,17519.0
520,5,2015-08-28,,,1.0,0,0,1,17520.0
521,5,2015-08-28,,,1.0,0,0,1,17521.0
522,5,2015-08-28,,,1.0,0,0,1,17522.0
524,5,2015-08-28,,,1.0,0,0,1,17523.0
527,5,2015-08-28,,,1.0,0,0,0,17524.0
528,5,2015-08-28,,,1.0,0,0,0,17525.0
530,5,2015-08-28,,,1.0,0,0,1,17527.0
531,5,2015-08-28,,,1.0,0,0,0,17528.0
532,5,2015-08-28,,,1.0,0,0,0,17529.0
533,5,2015-08-28,,,1.0,0,0,1,17530.0
534,5,2015-08-28,,,1.0,0,0,1,17531.0
535,5,2015-08-28,,,1.0,0,0,0,17532.0
536,5,2015-08-28,,,1.0,0,0,0,17533.0
537,5,2015-08-28,,,1.0,0,0,1,17534.0
539,5,2015-08-28,,,1.0,0,0,1,17536.0
540,5,2015-08-28,,,1.0,0,0,1,17537.0
541,5,2015-08-28,,,1.0,0,0,0,17538.0
542,5,2015-08-28,,,1.0,0,0,1,17539.0
543,5,2015-08-28,,,1.0,0,0,1,17540.0
547,5,2015-08-28,,,1.0,0,0,1,17542.0
548,5,2015-08-28,,,1.0,0,0,1,17543.0
549,5,2015-08-28,,,1.0,0,0,0,17544.0
550,5,2015-08-28,,,1.0,0,0,1,17545.0
551,5,2015-08-28,,,1.0,0,0,1,17546.0
554,5,2015-08-28,,,1.0,0,0,0,17549.0
557,5,2015-08-28,,,1.0,0,0,0,17551.0
558,5,2015-08-28,,,1.0,0,0,0,17552.0
562,5,2015-08-28,,,1.0,0,0,1,17554.0
564,5,2015-08-28,,,1.0,0,0,0,17556.0
565,5,2015-08-28,,,1.0,0,0,0,17557.0
566,5,2015-08-28,,,1.0,0,0,0,17558.0
567,5,2015-08-28,,,1.0,0,0,0,17559.0
568,5,2015-08-28,,,1.0,0,0,1,17560.0
570,5,2015-08-28,,,1.0,0,0,0,17561.0
571,5,2015-08-28,,,1.0,0,0,1,17562.0
572,5,2015-08-28,,,1.0,0,0,0,17563.0
573,5,2015-08-28,,,1.0,0,0,1,17564.0
574,5,2015-08-28,,,1.0,0,0,1,17565.0
577,5,2015-08-28,,,1.0,0,0,1,17567.0
578,5,2015-08-28,,,1.0,0,0,1,17568.0
579,5,2015-08-28,,,1.0,0,0,0,17569.0
580,5,2015-08-28,,,1.0,0,0,1,17570.0
581,5,2015-08-28,,,1.0,0,0,1,17571.0
582,5,2015-08-28,,,1.0,0,0,1,17572.0
584,5,2015-08-28,,,1.0,0,0,1,17573.0
585,5,2015-08-28,,,1.0,0,0,1,17574.0
586,5,2015-08-28,,,1.0,0,0,0,17575.0
587,5,2015-08-28,,,1.0,0,0,1,17576.0
588,5,2015-08-28,,,1.0,0,0,1,17577.0
589,5,2015-08-28,,,1.0,0,0,1,17578.0
591,5,2015-08-28,,,1.0,0,0,1,17580.0
593,5,2015-08-28,,,1.0,0,0,1,17582.0
597,5,2015-08-28,,,1.0,0,0,1,17583.0
598,5,2015-08-28,,,1.0,0,0,1,17584.0
602,5,2015-08-28,,,1.0,0,0,1,17587.0
603,5,2015-08-28,,,1.0,0,0,1,17588.0
604,5,2015-08-28,,,1.0,0,0,1,17589.0
605,5,2015-08-28,,,1.0,0,0,1,17590.0
610,5,2015-08-28,,,1.0,0,0,0,17591.0
611,5,2015-08-28,,,1.0,0,0,1,17592.0
615,5,2015-08-28,,,1.0,0,0,1,17594.0
616,5,2015-08-28,,,1.0,0,0,0,17595.0
618,5,2015-08-28,,,1.0,0,0,1,17596.0
619,5,2015-08-28,,,1.0,0,0,1,17597.0
620,5,2015-08-28,,,1.0,0,0,1,17598.0
621,5,2015-08-28,,,1.0,0,0,0,17599.0
623,5,2015-08-28,,,1.0,0,0,0,17601.0
625,5,2015-08-28,,,1.0,0,0,0,17603.0
627,5,2015-08-28,,,1.0,0,0,1,17604.0
628,5,2015-08-28,,,1.0,0,0,1,17605.0
629,5,2015-08-28,,,1.0,0,0,1,17606.0
631,5,2015-08-28,,,1.0,0,0,1,17607.0
632,5,2015-08-28,,,1.0,0,0,0,17608.0
633,5,2015-08-28,,,1.0,0,0,1,17609.0
636,5,2015-08-28,,,1.0,0,0,1,17610.0
637,5,2015-08-28,,,1.0,0,0,1,17611.0
639,5,2015-08-28,,,1.0,0,0,0,17613.0
641,5,2015-08-28,,,1.0,0,0,0,17615.0
642,5,2015-08-28,,,1.0,0,0,0,17616.0
643,5,2015-08-28,,,1.0,0,0,1,17617.0
644,5,2015-08-28,,,1.0,0,0,1,17618.0
645,5,2015-08-28,,,1.0,0,0,1,17619.0
646,5,2015-08-28,,,1.0,0,0,1,17620.0
647,5,2015-08-28,,,1.0,0,0,1,17621.0
650,5,2015-08-28,,,1.0,0,0,1,17622.0
651,5,2015-08-28,,,1.0,0,0,0,17623.0
653,5,2015-08-28,,,1.0,0,0,0,17624.0
655,5,2015-08-28,,,1.0,0,0,0,17625.0
656,5,2015-08-28,,,1.0,0,0,1,17626.0
657,5,2015-08-28,,,1.0,0,0,0,17627.0
658,5,2015-08-28,,,1.0,0,0,0,17628.0
659,5,2015-08-28,,,1.0,0,0,1,17629.0
661,5,2015-08-28,,,1.0,0,0,1,17631.0
662,5,2015-08-28,,,1.0,0,0,1,17632.0
663,5,2015-08-28,,,1.0,0,0,1,17633.0
665,5,2015-08-28,,,1.0,0,0,1,17634.0
666,5,2015-08-28,,,1.0,0,0,1,17635.0
667,5,2015-08-28,,,1.0,0,0,1,17636.0
670,5,2015-08-28,,,1.0,0,0,1,17638.0
671,5,2015-08-28,,,1.0,0,0,1,17639.0
673,5,2015-08-28,,,1.0,0,0,1,17640.0
675,5,2015-08-28,,,1.0,0,0,0,17642.0
677,5,2015-08-28,,,1.0,0,0,1,17644.0
678,5,2015-08-28,,,1.0,0,0,0,17645.0
680,5,2015-08-28,,,1.0,0,0,1,17646.0
681,5,2015-08-28,,,1.0,0,0,1,17647.0
684,5,2015-08-28,,,1.0,0,0,1,17648.0
687,5,2015-08-28,,,1.0,0,0,0,17650.0
689,5,2015-08-28,,,1.0,0,0,1,17651.0
690,5,2015-08-28,,,1.0,0,0,0,17652.0
691,5,2015-08-28,,,1.0,0,0,0,17653.0
692,5,2015-08-28,,,1.0,0,0,0,17654.0
693,5,2015-08-28,,,1.0,0,0,1,17655.0
694,5,2015-08-28,,,1.0,0,0,1,17656.0
696,5,2015-08-28,,,1.0,0,0,0,17658.0
699,5,2015-08-28,,,1.0,0,0,1,17660.0
700,5,2015-08-28,,,1.0,0,0,1,17661.0
701,5,2015-08-28,,,1.0,0,0,1,17662.0
703,5,2015-08-28,,,1.0,0,0,0,17664.0
705,5,2015-08-28,,,1.0,0,0,0,17665.0
707,5,2015-08-28,,,1.0,0,0,0,17667.0
711,5,2015-08-28,,,1.0,0,0,1,17669.0
712,5,2015-08-28,,,1.0,0,0,1,17670.0
713,5,2015-08-28,,,1.0,0,0,0,17671.0
714,5,2015-08-28,,,1.0,0,0,1,17672.0
716,5,2015-08-28,,,1.0,0,0,1,17673.0
718,5,2015-08-28,,,1.0,0,0,1,17675.0
719,5,2015-08-28,,,1.0,0,0,1,17676.0
721,5,2015-08-28,,,1.0,0,0,1,17678.0
722,5,2015-08-28,,,1.0,0,0,1,17679.0
723,5,2015-08-28,,,1.0,0,0,1,17680.0
724,5,2015-08-28,,,1.0,0,0,0,17681.0
725,5,2015-08-28,,,1.0,0,0,1,17682.0
729,5,2015-08-28,,,1.0,0,0,0,17685.0
731,5,2015-08-28,,,1.0,0,0,0,17686.0
732,5,2015-08-28,,,1.0,0,0,1,17687.0
733,5,2015-08-28,,,1.0,0,0,0,17688.0
734,5,2015-08-28,,,1.0,0,0,0,17689.0
737,5,2015-08-28,,,1.0,0,0,0,17691.0
738,5,2015-08-28,,,1.0,0,0,0,17692.0
739,5,2015-08-28,,,1.0,0,0,1,17693.0
741,5,2015-08-28,,,1.0,0,0,1,17695.0
742,5,2015-08-28,,,1.0,0,0,0,17696.0
744,5,2015-08-28,,,1.0,0,0,1,17697.0
746,5,2015-08-28,,,1.0,0,0,1,17698.0
748,5,2015-08-28,,,1.0,0,0,0,17699.0
749,5,2015-08-28,,,1.0,0,0,1,17700.0
751,5,2015-08-28,,,1.0,0,0,0,17702.0
752,5,2015-08-28,,,1.0,0,0,0,17703.0
753,5,2015-08-28,,,1.0,0,0,0,17704.0
758,5,2015-08-28,,,1.0,0,0,1,17707.0
759,5,2015-08-28,,,1.0,0,0,0,17708.0
762,5,2015-08-28,,,1.0,0,0,1,17709.0
763,5,2015-08-28,,,1.0,0,0,1,17710.0
765,5,2015-08-28,,,1.0,0,0,1,17712.0
766,5,2015-08-28,,,1.0,0,0,1,17713.0
767,5,2015-08-28,,,1.0,0,0,1,17714.0
768,5,2015-08-28,,,1.0,0,0,1,17715.0
769,5,2015-08-28,,,1.0,0,0,0,17716.0
770,5,2015-08-28,,,1.0,0,0,0,17717.0
773,5,2015-08-28,,,1.0,0,0,1,17720.0
774,5,2015-08-28,,,1.0,0,0,1,17721.0
776,5,2015-08-28,,,1.0,0,0,0,17723.0
777,5,2015-08-28,,,1.0,0,0,1,17724.0
782,5,2015-08-28,,,1.0,0,0,1,17726.0
784,5,2015-08-28,,,1.0,0,0,0,17727.0
785,5,2015-08-28,,,1.0,0,0,0,17728.0
789,5,2015-08-28,,,1.0,0,0,1,17729.0
790,5,2015-08-28,,,1.0,0,0,1,17730.0
791,5,2015-08-28,,,1.0,0,0,0,17731.0
793,5,2015-08-28,,,1.0,0,0,0,17733.0
795,5,2015-08-28,,,1.0,0,0,0,17734.0
796,5,2015-08-28,,,1.0,0,0,0,17735.0
797,5,2015-08-28,,,1.0,0,0,1,17736.0
799,5,2015-08-28,,,1.0,0,0,0,17737.0
800,5,2015-08-28,,,1.0,0,0,1,17738.0
801,5,2015-08-28,,,1.0,0,0,1,17739.0
802,5,2015-08-28,,,1.0,0,0,1,17740.0
804,5,2015-08-28,,,1.0,0,0,1,17742.0
805,5,2015-08-28,,,1.0,0,0,1,17743.0
806,5,2015-08-28,,,1.0,0,0,1,17744.0
809,5,2015-08-28,,,1.0,0,0,0,17746.0
810,5,2015-08-28,,,1.0,0,0,1,17747.0
811,5,2015-08-28,,,1.0,0,0,1,17748.0
815,5,2015-08-28,,,1.0,0,0,1,17750.0
816,5,2015-08-28,,,1.0,0,0,0,17751.0
818,5,2015-08-28,,,1.0,0,0,1,17752.0
819,5,2015-08-28,,,1.0,0,0,1,17753.0
820,5,2015-08-28,,,1.0,0,0,1,17754.0
822,5,2015-08-28,,,1.0,0,0,1,17755.0
823,5,2015-08-28,,,1.0,0,0,1,17756.0
824,5,2015-08-28,,,1.0,0,0,1,17757.0
825,5,2015-08-28,,,1.0,0,0,1,17758.0
826,5,2015-08-28,,,1.0,0,0,0,17759.0
829,5,2015-08-28,,,1.0,0,0,1,17760.0
831,5,2015-08-28,,,1.0,0,0,0,17761.0
832,5,2015-08-28,,,1.0,0,0,1,17762.0
833,5,2015-08-28,,,1.0,0,0,1,17763.0
835,5,2015-08-28,,,1.0,0,0,0,17764.0
837,5,2015-08-28,,,1.0,0,0,1,17765.0
842,5,2015-08-28,,,1.0,0,0,1,17767.0
845,5,2015-08-28,,,1.0,0,0,0,17769.0
847,5,2015-08-28,,,1.0,0,0,0,17771.0
848,5,2015-08-28,,,1.0,0,0,1,17772.0
849,5,2015-08-28,,,1.0,0,0,1,17773.0
852,5,2015-08-28,,,1.0,0,0,1,17776.0
853,5,2015-08-28,,,1.0,0,0,1,17777.0
855,5,2015-08-28,,,1.0,0,0,1,17778.0
856,5,2015-08-28,,,1.0,0,0,0,17779.0
857,5,2015-08-28,,,1.0,0,0,1,17780.0
858,5,2015-08-28,,,1.0,0,0,1,17781.0
859,5,2015-08-28,,,1.0,0,0,1,17782.0
860,5,2015-08-28,,,1.0,0,0,0,17783.0
861,5,2015-08-28,,,1.0,0,0,1,17784.0
862,5,2015-08-28,,,1.0,0,0,1,17785.0
863,5,2015-08-28,,,1.0,0,0,1,17786.0
864,5,2015-08-28,,,1.0,0,0,1,17787.0
866,5,2015-08-28,,,1.0,0,0,1,17789.0
867,5,2015-08-28,,,1.0,0,0,1,17790.0
868,5,2015-08-28,,,1.0,0,0,1,17791.0
871,5,2015-08-28,,,1.0,0,0,1,17792.0
872,5,2015-08-28,,,1.0,0,0,0,17793.0
874,5,2015-08-28,,,1.0,0,0,1,17794.0
875,5,2015-08-28,,,1.0,0,0,1,17795.0
877,5,2015-08-28,,,1.0,0,0,1,17796.0
879,5,2015-08-28,,,1.0,0,0,1,17797.0
880,5,2015-08-28,,,1.0,0,0,1,17798.0
882,5,2015-08-28,,,1.0,0,0,0,17800.0
884,5,2015-08-28,,,1.0,0,0,1,17802.0
885,5,2015-08-28,,,1.0,0,0,0,17803.0
886,5,2015-08-28,,,1.0,0,0,0,17804.0
888,5,2015-08-28,,,1.0,0,0,1,17806.0
891,5,2015-08-28,,,1.0,0,0,0,17808.0
893,5,2015-08-28,,,1.0,0,0,1,17809.0
894,5,2015-08-28,,,1.0,0,0,0,17810.0
895,5,2015-08-28,,,1.0,0,0,1,17811.0
896,5,2015-08-28,,,1.0,0,0,1,17812.0
897,5,2015-08-28,,,1.0,0,0,1,17813.0
900,5,2015-08-28,,,1.0,0,0,1,17814.0
901,5,2015-08-28,,,1.0,0,0,1,17815.0
902,5,2015-08-28,,,1.0,0,0,1,17816.0
903,5,2015-08-28,,,1.0,0,0,1,17817.0
904,5,2015-08-28,,,1.0,0,0,1,17818.0
905,5,2015-08-28,,,1.0,0,0,0,17819.0
906,5,2015-08-28,,,1.0,0,0,1,17820.0
907,5,2015-08-28,,,1.0,0,0,0,17821.0
908,5,2015-08-28,,,1.0,0,0,1,17822.0
912,5,2015-08-28,,,1.0,0,0,1,17825.0
913,5,2015-08-28,,,1.0,0,0,1,17826.0
914,5,2015-08-28,,,1.0,0,0,1,17827.0
915,5,2015-08-28,,,1.0,0,0,1,17828.0
916,5,2015-08-28,,,1.0,0,0,0,17829.0
917,5,2015-08-28,,,1.0,0,0,0,17830.0
919,5,2015-08-28,,,1.0,0,0,1,17831.0
920,5,2015-08-28,,,1.0,0,0,1,17832.0
922,5,2015-08-28,,,1.0,0,0,0,17833.0
924,5,2015-08-28,,,1.0,0,0,0,17834.0
925,5,2015-08-28,,,1.0,0,0,1,17835.0
927,5,2015-08-28,,,1.0,0,0,0,17837.0
928,5,2015-08-28,,,1.0,0,0,0,17838.0
930,5,2015-08-28,,,1.0,0,0,0,17840.0
931,5,2015-08-28,,,1.0,0,0,1,17841.0
934,5,2015-08-28,,,1.0,0,0,0,17843.0
935,5,2015-08-28,,,1.0,0,0,1,17844.0
936,5,2015-08-28,,,1.0,0,0,0,17845.0
937,5,2015-08-28,,,1.0,0,0,1,17846.0
938,5,2015-08-28,,,1.0,0,0,1,17847.0
939,5,2015-08-28,,,1.0,0,0,0,17848.0
941,5,2015-08-28,,,1.0,0,0,1,17849.0
942,5,2015-08-28,,,1.0,0,0,1,17850.0
944,5,2015-08-28,,,1.0,0,0,1,17852.0
945,5,2015-08-28,,,1.0,0,0,1,17853.0
946,5,2015-08-28,,,1.0,0,0,1,17854.0
948,5,2015-08-28,,,1.0,0,0,1,17856.0
950,5,2015-08-28,,,1.0,0,0,1,17857.0
951,5,2015-08-28,,,1.0,0,0,0,17858.0
952,5,2015-08-28,,,1.0,0,0,1,17859.0
960,5,2015-08-28,,,1.0,0,0,1,17863.0
961,5,2015-08-28,,,1.0,0,0,0,17864.0
962,5,2015-08-28,,,1.0,0,0,0,17865.0
966,5,2015-08-28,,,1.0,0,0,0,17868.0
967,5,2015-08-28,,,1.0,0,0,0,17869.0
969,5,2015-08-28,,,1.0,0,0,1,17870.0
970,5,2015-08-28,,,1.0,0,0,1,17871.0
975,5,2015-08-28,,,1.0,0,0,0,17874.0
976,5,2015-08-28,,,1.0,0,0,0,17875.0
980,5,2015-08-28,,,1.0,0,0,0,17877.0
983,5,2015-08-28,,,1.0,0,0,0,17878.0
984,5,2015-08-28,,,1.0,0,0,0,17879.0
986,5,2015-08-28,,,1.0,0,0,0,17881.0
988,5,2015-08-28,,,1.0,0,0,1,17882.0
989,5,2015-08-28,,,1.0,0,0,1,17883.0
991,5,2015-08-28,,,1.0,0,0,0,17884.0
992,5,2015-08-28,,,1.0,0,0,0,17885.0
994,5,2015-08-28,,,1.0,0,0,0,17886.0
997,5,2015-08-28,,,1.0,0,0,1,17887.0
998,5,2015-08-28,,,1.0,0,0,1,17888.0
1000,5,2015-08-28,,,1.0,0,0,1,17889.0
1005,5,2015-08-28,,,1.0,0,0,0,17892.0
1007,5,2015-08-28,,,1.0,0,0,1,17893.0
1008,5,2015-08-28,,,1.0,0,0,0,17894.0
1009,5,2015-08-28,,,1.0,0,0,1,17895.0
1010,5,2015-08-28,,,1.0,0,0,1,17896.0
1013,5,2015-08-28,,,1.0,0,0,0,17899.0
1014,5,2015-08-28,,,1.0,0,0,0,17900.0
1015,5,2015-08-28,,,1.0,0,0,1,17901.0
1016,5,2015-08-28,,,1.0,0,0,0,17902.0
1019,5,2015-08-28,,,1.0,0,0,1,17903.0
1020,5,2015-08-28,,,1.0,0,0,1,17904.0
1022,5,2015-08-28,,,1.0,0,0,0,17905.0
1024,5,2015-08-28,,,1.0,0,0,1,17906.0
1025,5,2015-08-28,,,1.0,0,0,1,17907.0
1026,5,2015-08-28,,,1.0,0,0,0,17908.0
1027,5,2015-08-28,,,1.0,0,0,1,17909.0
1028,5,2015-08-28,,,1.0,0,0,0,17910.0
1031,5,2015-08-28,,,1.0,0,0,0,17911.0
1036,5,2015-08-28,,,1.0,0,0,0,17912.0
1037,5,2015-08-28,,,1.0,0,0,0,17913.0
1038,5,2015-08-28,,,1.0,0,0,1,17914.0
1039,5,2015-08-28,,,1.0,0,0,0,17915.0
1040,5,2015-08-28,,,1.0,0,0,0,17916.0
1041,5,2015-08-28,,,1.0,0,0,1,17917.0
1042,5,2015-08-28,,,1.0,0,0,0,17918.0
1044,5,2015-08-28,,,1.0,0,0,1,17919.0
1045,5,2015-08-28,,,1.0,0,0,1,17920.0
1047,5,2015-08-28,,,1.0,0,0,0,17921.0
1048,5,2015-08-28,,,1.0,0,0,1,17922.0
1049,5,2015-08-28,,,1.0,0,0,1,17923.0
1050,5,2015-08-28,,,1.0,0,0,1,17924.0
1051,5,2015-08-28,,,1.0,0,0,1,17925.0
1052,5,2015-08-28,,,1.0,0,0,0,17926.0
1053,5,2015-08-28,,,1.0,0,0,1,17927.0
1054,5,2015-08-28,,,1.0,0,0,1,17928.0
1056,5,2015-08-28,,,1.0,0,0,1,17929.0
1057,5,2015-08-28,,,1.0,0,0,1,17930.0
1058,5,2015-08-28,,,1.0,0,0,0,17931.0
1059,5,2015-08-28,,,1.0,0,0,0,17932.0
1060,5,2015-08-28,,,1.0,0,0,0,17933.0
1063,5,2015-08-28,,,1.0,0,0,0,17936.0
1064,5,2015-08-28,,,1.0,0,0,0,17937.0
1065,5,2015-08-28,,,1.0,0,0,1,17938.0
1066,5,2015-08-28,,,1.0,0,0,0,17939.0
1068,5,2015-08-28,,,1.0,0,0,1,17941.0
1070,5,2015-08-28,,,1.0,0,0,1,17942.0
1071,5,2015-08-28,,,1.0,0,0,1,17943.0
1076,5,2015-08-28,,,1.0,0,0,0,17946.0
1077,5,2015-08-28,,,1.0,0,0,0,17947.0
1078,5,2015-08-28,,,1.0,0,0,1,17948.0
1079,5,2015-08-28,,,1.0,0,0,1,17949.0
1080,5,2015-08-28,,,1.0,0,0,1,17950.0
1083,5,2015-08-28,,,1.0,0,0,1,17951.0
1086,5,2015-08-28,,,1.0,0,0,1,17953.0
1087,5,2015-08-28,,,1.0,0,0,1,17954.0
1088,5,2015-08-28,,,1.0,0,0,0,17955.0
1089,5,2015-08-28,,,1.0,0,0,0,17956.0
1091,5,2015-08-28,,,1.0,0,0,1,17957.0
1092,5,2015-08-28,,,1.0,0,0,1,17958.0
1096,5,2015-08-28,,,1.0,0,0,0,17960.0
1097,5,2015-08-28,,,1.0,0,0,1,17961.0
1099,5,2015-08-28,,,1.0,0,0,1,17962.0
1100,5,2015-08-28,,,1.0,0,0,0,17963.0
1101,5,2015-08-28,,,1.0,0,0,1,17964.0
1103,5,2015-08-28,,,1.0,0,0,1,17966.0
1104,5,2015-08-28,,,1.0,0,0,1,17967.0
1106,5,2015-08-28,,,1.0,0,0,1,17969.0
1107,5,2015-08-28,,,1.0,0,0,1,17970.0
1109,5,2015-08-28,,,1.0,0,0,1,17971.0
1111,5,2015-08-28,,,1.0,0,0,0,17972.0
1113,5,2015-08-28,,,1.0,0,0,1,17974.0
1114,5,2015-08-28,,,1.0,0,0,0,17975.0
1115,5,2015-08-28,,,1.0,0,0,1,17976.0
1,4,2015-08-27,,,1.0,0,0,1,17977.0
3,4,2015-08-27,,,1.0,0,0,0,17978.0
7,4,2015-08-27,,,1.0,0,0,1,17979.0
8,4,2015-08-27,,,1.0,0,0,1,17980.0
9,4,2015-08-27,,,1.0,0,0,0,17981.0
10,4,2015-08-27,,,1.0,0,0,1,17982.0
11,4,2015-08-27,,,1.0,0,0,1,17983.0
13,4,2015-08-27,,,1.0,0,0,1,17985.0
14,4,2015-08-27,,,1.0,0,0,0,17986.0
15,4,2015-08-27,,,1.0,0,0,1,17987.0
16,4,2015-08-27,,,1.0,0,0,1,17988.0
19,4,2015-08-27,,,1.0,0,0,0,17989.0
21,4,2015-08-27,,,1.0,0,0,1,17991.0
22,4,2015-08-27,,,1.0,0,0,1,17992.0
23,4,2015-08-27,,,1.0,0,0,1,17993.0
27,4,2015-08-27,,,1.0,0,0,0,17996.0
30,4,2015-08-27,,,1.0,0,0,0,17998.0
31,4,2015-08-27,,,1.0,0,0,1,17999.0
32,4,2015-08-27,,,1.0,0,0,1,18000.0
35,4,2015-08-27,,,1.0,0,0,0,18002.0
36,4,2015-08-27,,,1.0,0,0,1,18003.0
38,4,2015-08-27,,,1.0,0,0,0,18004.0
39,4,2015-08-27,,,1.0,0,0,0,18005.0
40,4,2015-08-27,,,1.0,0,0,0,18006.0
41,4,2015-08-27,,,1.0,0,0,1,18007.0
43,4,2015-08-27,,,1.0,0,0,0,18009.0
45,4,2015-08-27,,,1.0,0,0,1,18010.0
46,4,2015-08-27,,,1.0,0,0,1,18011.0
47,4,2015-08-27,,,1.0,0,0,0,18012.0
48,4,2015-08-27,,,1.0,0,0,0,18013.0
49,4,2015-08-27,,,1.0,0,0,1,18014.0
50,4,2015-08-27,,,1.0,0,0,1,18015.0
51,4,2015-08-27,,,1.0,0,0,1,18016.0
52,4,2015-08-27,,,1.0,0,0,1,18017.0
53,4,2015-08-27,,,1.0,0,0,1,18018.0
56,4,2015-08-27,,,1.0,0,0,1,18019.0
61,4,2015-08-27,,,1.0,0,0,1,18021.0
62,4,2015-08-27,,,1.0,0,0,0,18022.0
63,4,2015-08-27,,,1.0,0,0,1,18023.0
64,4,2015-08-27,,,1.0,0,0,0,18024.0
66,4,2015-08-27,,,1.0,0,0,1,18025.0
67,4,2015-08-27,,,1.0,0,0,1,18026.0
69,4,2015-08-27,,,1.0,0,0,1,18028.0
70,4,2015-08-27,,,1.0,0,0,1,18029.0
71,4,2015-08-27,,,1.0,0,0,0,18030.0
72,4,2015-08-27,,,1.0,0,0,1,18031.0
74,4,2015-08-27,,,1.0,0,0,0,18033.0
75,4,2015-08-27,,,1.0,0,0,1,18034.0
76,4,2015-08-27,,,1.0,0,0,1,18035.0
77,4,2015-08-27,,,1.0,0,0,1,18036.0
79,4,2015-08-27,,,1.0,0,0,1,18037.0
80,4,2015-08-27,,,1.0,0,0,1,18038.0
82,4,2015-08-27,,,1.0,0,0,0,18040.0
83,4,2015-08-27,,,1.0,0,0,0,18041.0
84,4,2015-08-27,,,1.0,0,0,0,18042.0
86,4,2015-08-27,,,1.0,0,0,0,18043.0
89,4,2015-08-27,,,1.0,0,0,1,18044.0
90,4,2015-08-27,,,1.0,0,0,0,18045.0
91,4,2015-08-27,,,1.0,0,0,1,18046.0
93,4,2015-08-27,,,1.0,0,0,0,18048.0
94,4,2015-08-27,,,1.0,0,0,0,18049.0
98,4,2015-08-27,,,1.0,0,0,0,18050.0
101,4,2015-08-27,,,1.0,0,0,1,18053.0
102,4,2015-08-27,,,1.0,0,0,0,18054.0
105,4,2015-08-27,,,1.0,0,0,1,18055.0
107,4,2015-08-27,,,1.0,0,0,1,18056.0
108,4,2015-08-27,,,1.0,0,0,1,18057.0
109,4,2015-08-27,,,1.0,0,0,1,18058.0
