Store,Sales,Customers,DayOfWeek,Open,Promo,SchoolHoliday,StateHoliday
276,6450,575,2,1,0,0,0
26,4350,325,2,1,0,0,0
1026,9950,2775,2,1,0,0,0
226,5950,525,2,1,1,1,0
476,6550,625,2,0,1,1,0
526,5050,1125,2,1,1,1,0
526,4750,575,2,1,0,0,0
626,5050,475,2,1,1,1,0
976,9150,775,2,1,0,0,0
826,7850,675,2,1,0,0,0
176,0,0,2,1,1,0,0
276,7050,625,2,1,0,0,0
1076,11850,875,2,0,1,1,0
126,0,0,2,0,1,0,0
926,10950,1375,0,0,1,0,0
76,17950,725,2,1,0,0,0
226,5150,2175,2,1,0,0,0
226,0,0,2,1,0,0,0
626,12150,875,0,1,1,1,0
776,6150,825,2,1,0,0,0
176,5050,575,2,0,1,0,0
126,8650,725,2,1,0,0,0
426,4750,375,0,1,1,1,0
826,4750,525,2,1,1,1,0
476,10950,825,2,1,0,0,0
476,7950,625,2,1,0,0,0
926,1650,775,2,1,1,1,0
426,0,0,2,1,1,0,0
476,4650,675,2,1,0,1,a
1026,5350,1725,2,1,0,0,0
826,6650,625,0,1,1,0,0
276,7850,775,2,1,0,0,0
176,6950,575,2,1,0,0,0
376,2850,875,0,0,0,1,0
376,5750,825,2,1,0,0,0
376,7550,975,0,1,1,1,0
476,7750,1125,2,1,1,1,0
26,8650,725,2,1,0,0,0
576,0,0,2,1,0,0,0
676,0,0,2,1,0,0,0
826,0,0,2,1,1,0,0
226,11850,625,2,1,0,0,0
576,7650,1075,2,1,0,0,0
276,7450,675,0,0,0,1,0
176,0,0,2,1,1,1,0
126,3950,525,0,0,1,0,0
376,8150,1175,0,1,1,0,0
526,3950,475,0,0,1,0,0
376,18150,1175,2,1,0,0,0
476,7550,825,2,1,1,0,0
926,5550,1025,0,1,1,1,0
26,8650,925,2,1,0,0,0
1076,6450,625,2,1,0,0,0
76,3850,525,0,1,1,1,0
626,6050,575,2,1,1,1,0
776,4550,1325,0,1,1,0,0
826,3750,525,2,1,0,0,0
326,0,0,2,0,1,1,0
476,8750,1125,2,1,0,0,0
626,9150,525,2,1,1,1,0
376,5450,1875,2,1,0,0,0
426,4150,525,2,1,1,0,0
276,3950,625,2,1,0,0,0
476,4850,425,2,1,1,1,0
1026,16250,425,0,0,1,0,0
876,7950,825,2,1,1,0,0
626,12650,1325,2,1,0,0,0
476,13150,725,2,1,0,0,0
76,0,725,2,0,1,0,0
576,0,0,2,1,0,0,0
976,6650,575,2,1,0,0,0
1026,0,0,2,1,1,1,0
1076,0,0,2,0,1,0,0
476,0,0,2,0,1,1,0
526,17650,375,2,1,0,0,0
376,7250,975,2,1,0,0,0
326,7450,725,2,1,0,0,0
1076,4350,575,2,1,0,0,0
1076,7150,775,2,1,0,0,0
376,4150,1325,2,0,1,0,0
976,8350,775,2,1,1,0,0
276,5950,675,2,1,0,0,0
676,4450,475,0,0,1,0,0
626,4750,425,2,1,0,0,0
326,4050,375,2,0,1,1,0
926,9850,675,2,1,0,0,0
176,0,0,2,0,1,0,0
526,7450,825,0,1,1,0,0
476,7450,975,0,1,0,0,0
926,7850,725,0,0,0,1,0
1076,0,0,2,1,1,1,0
126,4250,375,2,1,0,0,0
76,11150,425,2,1,1,0,0
76,8250,625,2,1,1,0,0
926,14850,2325,2,1,1,1,0
276,3650,375,2,1,1,0,0
676,8350,675,2,1,0,0,0
1026,6850,675,2,1,1,1,0
176,6050,775,0,1,1,1,0
926,0,0,2,1,1,0,0
276,3750,425,2,0,0,1,a
526,6350,275,2,1,0,0,0
26,9550,525,2,1,0,0,0
826,5650,525,2,1,0,0,0
776,8350,775,2,1,0,0,0
1026,0,0,2,1,1,0,0
926,9550,875,2,1,0,0,0
626,13650,625,2,1,1,0,0
476,12550,825,2,1,0,0,0
126,8750,675,2,0,1,0,0
26,3450,425,2,1,0,0,0
1076,0,1275,2,0,1,1,0
1026,7550,775,0,0,0,1,0
1026,4850,925,2,1,0,0,0
126,6750,975,2,1,1,1,0
876,10650,1225,2,1,0,0,0
326,5150,625,2,1,0,0,0
726,6650,775,2,1,1,0,0
626,0,1175,2,0,1,0,0
176,7250,725,0,0,1,0,0
826,6650,625,0,0,1,0,0
376,10050,2225,2,1,0,0,0
876,8350,1025,2,1,0,0,0
576,0,0,2,1,1,0,0
476,2150,525,0,1,1,0,0
626,8250,775,2,1,0,0,0
1026,5650,425,2,1,1,1,0
626,9550,575,2,1,1,1,0
526,10850,775,2,1,0,0,0
876,5650,475,0,1,1,1,0
226,7250,925,2,1,0,0,0
676,2750,525,2,1,1,1,0
1076,7050,975,2,1,0,0,0
676,19950,675,2,1,0,0,0
1026,8650,1075,0,1,0,0,0
26,3650,475,2,1,0,0,0
926,7650,1575,2,1,0,0,0
176,2950,425,2,1,0,0,0
976,5750,675,2,1,1,0,0
876,6750,425,2,1,0,0,0
476,6550,625,2,1,1,1,0
626,6450,825,2,0,1,1,0
276,2250,325,2,1,0,0,0
76,4650,375,2,1,0,0,0
126,5650,575,2,1,1,0,0
126,7850,825,2,0,1,1,0
376,6250,475,2,1,0,0,0
876,8050,725,2,1,0,0,0
776,6250,525,2,1,1,1,0
576,4450,475,2,1,0,0,0
726,18450,325,2,1,0,0,0
676,6450,675,2,1,0,0,0
326,5250,575,2,0,1,0,0
926,7650,625,2,1,0,0,0
326,6350,625,2,1,1,1,0
176,8950,1025,0,1,0,1,0
626,6050,625,0,0,0,1,0
426,7050,775,2,0,1,0,0
326,0,0,2,1,1,0,0
326,6850,825,2,1,1,0,0
726,5750,475,0,0,1,0,0
226,7850,775,2,1,1,0,0
126,5050,675,2,0,1,1,0
926,0,0,2,1,0,0,0
876,6250,575,2,1,0,0,0
676,5750,525,2,0,1,0,0
26,3150,475,2,1,0,0,0
926,0,0,2,1,0,0,0
276,9050,725,2,1,0,0,0
1026,6850,575,0,0,1,0,0
26,9950,1025,2,1,0,0,0
1102,0,0,2,1,0,0,0
526,4950,525,2,1,0,0,0
926,6750,575,2,1,0,0,0
576,8150,625,2,1,0,0,0
126,0,0,2,1,0,0,0
76,4350,375,2,1,1,1,0
426,0,0,0,1,1,1,0
976,7350,1125,2,1,0,0,0
926,9650,1025,2,1,1,0,0
376,8950,775,2,1,0,0,0
526,5450,1525,2,1,0,0,0
826,17650,375,2,1,0,0,0
676,5850,625,2,1,0,0,0
176,14750,0,2,1,0,0,0
776,7650,1025,2,1,0,0,0
126,5050,525,0,0,1,0,0
276,0,0,0,1,1,1,0
226,0,0,2,1,0,0,0
776,5550,525,2,1,1,0,0
926,6750,625,2,0,0,1,a
426,5150,325,2,1,1,1,0
526,9150,1125,2,1,0,0,0
776,0,0,2,0,1,1,0
126,0,925,2,1,0,0,0
176,7050,925,2,1,0,0,0
1026,0,0,2,1,0,0,0
476,5150,1125,2,1,1,0,0
126,9250,425,2,1,0,0,0
476,1850,1225,2,1,0,0,0
926,6450,575,2,1,0,0,0
426,1750,625,2,1,0,0,0
76,9850,725,2,1,0,0,0
176,3250,375,2,1,1,1,0
676,4550,525,2,1,0,0,0
376,6150,525,2,0,1,0,0
76,3350,325,2,1,0,0,0
776,0,575,2,0,1,0,0
776,8550,575,2,1,0,0,0
1026,3850,325,2,1,0,0,0
476,6050,1425,0,0,1,0,0
926,5350,725,2,1,0,0,0
126,0,0,2,1,0,0,0
176,5550,425,2,1,0,0,0
576,2750,275,2,1,0,0,0
276,8350,1325,2,1,0,0,0
26,6950,775,2,1,0,0,0
976,5250,525,2,1,1,0,0
376,5050,525,2,1,1,0,0
676,4050,425,2,1,1,0,0
1026,6950,675,2,1,0,0,0
926,1550,1125,2,1,0,0,0
776,5750,675,2,0,1,0,0
476,10750,1025,2,1,0,0,0
526,3950,475,0,1,1,0,0
826,0,0,2,1,0,0,0
576,5450,475,2,1,0,0,0
776,4850,575,2,1,0,0,0
776,5550,525,2,0,1,0,0
726,13650,425,2,1,1,0,0
326,6250,575,0,1,1,0,0
176,8950,625,2,1,0,0,0
526,0,0,0,1,1,0,0
326,3650,0,2,1,0,0,0
926,5750,575,2,1,0,0,0
376,8050,725,2,1,0,0,0
126,4750,575,2,1,0,0,0
526,4550,525,0,0,0,1,0
126,5850,425,0,0,1,0,0
826,3950,525,0,1,0,0,0
1076,9350,775,0,1,1,0,0
526,7650,975,2,1,1,0,0
976,0,0,2,1,1,1,0
776,4850,525,2,1,1,0,0
976,6050,775,2,1,1,0,0
726,5850,975,2,1,0,0,0
426,0,0,2,1,0,0,0
626,6950,675,0,1,1,0,0
676,6550,1725,2,1,0,0,0
826,4450,575,2,1,0,0,0
626,6450,825,2,0,1,0,0
26,0,0,0,0,1,0,0
276,6650,725,2,1,0,0,0
1076,16150,875,2,1,0,0,0
376,2350,275,2,1,0,0,0
276,0,0,2,1,0,0,0
226,6350,575,2,1,1,0,0
476,7250,525,0,1,1,0,0
426,6750,625,2,1,1,0,0
676,5550,1275,2,1,1,0,0
526,8950,925,0,0,0,1,0
176,0,0,2,1,0,0,0
976,10450,575,2,1,1,0,0
926,0,0,2,1,1,1,0
476,0,0,2,1,0,0,0
926,7950,1025,2,1,0,0,0
776,5950,425,0,0,1,0,0
676,3550,375,2,1,0,0,0
576,11550,1775,2,1,0,0,0
876,5350,575,0,1,1,1,0
1026,7750,875,2,1,1,0,0
876,8750,825,2,1,0,0,0
826,0,0,2,1,1,1,0
1076,6250,925,2,0,1,0,0
676,4950,525,2,1,1,0,0
876,5650,675,2,0,0,1,a
826,15250,475,2,1,0,0,0
1076,8450,625,2,1,0,0,0
26,10150,975,2,1,0,0,0
626,7750,725,2,1,0,0,0
1076,0,0,0,0,1,0,0
26,7750,1225,2,1,1,0,0
576,0,0,2,1,0,0,0
276,4050,375,0,1,1,0,0
76,6750,0,2,1,0,0,0
826,12950,575,2,1,0,0,0
876,8250,925,2,1,1,0,0
326,7450,725,2,1,0,0,0
726,3450,325,2,1,1,0,0
176,2950,425,2,1,0,0,0
776,4250,275,2,1,0,0,0
926,16850,1275,2,1,0,0,0
876,4950,625,2,1,0,0,0
576,6950,875,0,0,1,0,0
1076,0,0,2,1,0,0,0
926,0,875,2,1,1,1,0
76,10150,875,2,1,1,0,0
1102,3850,775,2,1,1,1,0
76,4250,375,2,1,1,0,0
0,0,0,2,1,0,0,0
476,0,0,2,0,1,1,0
1076,8250,525,2,1,0,0,0
326,6050,525,2,0,1,0,0
376,9250,975,2,1,0,0,0
26,7650,675,0,0,0,1,0
226,9650,0,2,1,0,0,0
476,7750,1125,2,1,1,0,0
626,7750,725,2,1,0,0,0
176,7650,1025,2,1,0,0,0
226,4950,475,2,1,1,1,0
726,15550,575,2,1,0,0,0
226,6450,325,0,1,1,1,0
926,8850,825,0,1,1,1,0
526,3650,425,2,1,0,0,0
76,5550,675,2,1,0,0,0
826,4650,375,2,1,1,1,0
276,4250,475,2,1,0,0,0
326,7150,375,2,1,0,0,0
326,4450,475,2,1,0,0,0
726,9250,825,2,1,0,0,0
426,9950,325,2,1,0,0,0
776,5550,525,2,0,1,0,0
826,3050,425,2,1,0,0,0
726,4950,775,2,1,1,0,0
526,8450,1125,2,1,0,0,0
876,8150,725,2,1,1,1,0
1076,5350,575,2,1,1,0,0
726,5450,525,2,1,1,1,0
476,9650,1375,2,1,0,0,0
176,8250,525,2,1,0,0,0
876,9050,1225,2,1,0,0,0
76,12050,2775,2,1,0,0,0
276,10550,825,2,1,1,0,0
626,2950,675,2,1,0,0,0
126,4950,475,2,1,1,0,0
676,14950,675,2,1,0,0,0
476,3550,1175,2,1,0,0,0
976,9950,1175,2,1,0,0,0
1026,5850,625,2,1,0,0,0
426,4750,425,2,1,0,0,0
776,7250,875,2,1,1,0,0
726,5450,525,2,1,1,0,0
426,13350,825,2,1,0,0,0
26,0,0,2,1,0,0,0
876,10250,825,2,1,0,0,0
526,7450,625,0,1,0,1,0
1102,0,0,2,1,0,0,0
776,8550,575,2,1,0,0,0
926,0,0,2,1,0,0,0
26,6950,675,2,1,0,0,0
326,2650,325,0,0,1,0,0
976,0,0,2,1,0,0,0
376,3250,875,2,1,0,0,0
576,9650,625,2,1,0,1,a
726,6050,625,2,1,1,1,0
26,0,0,2,1,1,0,0
176,14750,975,2,1,0,0,0
226,4350,425,2,1,1,1,0
326,6350,625,2,1,1,1,0
276,7150,875,2,1,0,0,0
526,7050,675,2,1,0,0,0
476,7650,725,2,1,1,1,0
126,5650,725,2,1,0,0,0
676,0,6075,2,1,0,0,0
576,7050,675,2,0,0,1,a
976,10150,775,2,1,0,0,0
876,7350,825,2,1,0,0,0
876,10250,825,2,1,0,0,0
26,5950,725,2,1,0,0,0
526,4650,425,2,1,0,0,0
676,5150,725,2,1,0,0,0
126,5750,525,2,1,0,0,0
826,10950,875,2,1,1,1,0
426,9250,1025,2,1,1,0,0
626,11650,575,2,1,0,0,0
376,0,1275,2,1,1,1,0
776,9050,675,2,1,0,0,0
476,7150,475,2,1,0,0,0
276,3650,325,2,1,0,0,0
576,5050,425,2,1,0,0,0
626,4750,725,2,1,0,0,0
1076,8550,1225,2,1,0,0,0
776,7050,675,2,1,0,0,0
826,7450,425,2,1,0,0,0
176,8950,1075,2,1,0,0,0
1026,18050,475,2,1,1,0,0
576,7950,1075,2,1,0,0,0
76,5750,475,0,1,1,0,0
476,8950,875,0,1,1,0,0
776,5450,6375,2,1,1,1,0
476,6950,0,2,1,1,0,0
126,0,725,0,0,0,1,0
426,6050,375,2,0,1,0,0
676,5050,575,2,1,1,1,0
176,7750,675,2,1,1,1,0
1026,4150,575,2,1,0,0,0
676,7450,975,2,1,1,0,0
476,4250,375,2,1,0,0,0
276,7350,825,2,1,0,0,0
26,5250,475,0,1,1,1,0
476,7250,725,2,1,0,1,a
726,6350,475,0,1,1,0,0
826,3750,375,2,1,0,0,0
26,2750,1925,0,1,1,0,0
76,11750,1175,2,1,0,0,0
976,15950,325,2,1,1,0,0
626,10150,675,2,0,1,0,0
576,6150,625,2,0,1,1,0
426,4750,425,2,1,0,0,0
126,0,0,2,1,0,0,0
676,17050,325,2,1,1,0,0
176,4550,425,2,1,0,0,0
376,7150,625,0,1,1,1,0
26,4550,425,2,1,0,0,0
1026,5350,625,0,1,1,0,0
576,3450,375,2,1,0,0,0
326,0,0,2,1,1,0,0
576,9850,825,2,1,0,0,0
126,0,0,2,1,0,0,0
26,3750,875,2,1,0,0,0
176,0,0,2,1,1,1,0
526,6250,725,2,1,0,0,0
176,7850,825,2,1,0,0,0
1026,6450,475,2,1,0,0,0
426,15850,525,0,1,1,1,0
426,13050,475,2,1,0,0,0
276,7950,825,2,1,0,0,0
926,5450,525,2,1,1,0,0
1026,6250,925,2,1,0,0,0
876,6250,575,2,1,0,0,0
26,5050,625,0,1,1,1,0
626,0,0,2,1,1,1,0
526,6950,825,0,1,1,1,0
26,15450,0,2,1,0,0,0
776,10450,1175,2,1,0,0,0
626,0,0,0,1,1,0,0
126,4750,575,2,1,0,0,0
926,6350,625,2,1,0,0,0
976,4050,425,2,1,0,0,0
76,7050,1125,2,1,1,0,0
426,6450,625,2,1,0,0,0
1076,21350,975,2,1,0,0,0
26,5050,625,0,1,1,1,0
576,5750,775,2,1,0,0,0
1076,5650,725,2,1,1,0,0
276,4650,425,2,1,0,0,0
676,0,0,2,1,0,0,0
1102,0,0,2,1,1,1,0
926,3950,475,2,1,0,0,0
826,0,0,2,1,0,0,0
576,0,425,0,0,1,0,0
576,11950,675,2,1,0,0,0
1076,0,0,2,1,0,0,0
26,3450,425,2,1,0,0,0
226,8350,625,0,1,1,0,0
476,8050,575,0,0,1,0,0
926,11150,875,0,1,1,1,0
326,6350,625,2,0,1,0,0
76,5350,675,2,1,1,0,0
226,8450,725,2,1,1,1,0
26,5550,375,2,1,0,0,0
426,7050,725,2,1,1,1,0
676,11350,0,2,0,1,1,0
776,7450,325,2,1,1,0,0
176,8350,725,0,0,1,0,0
376,15750,925,2,1,0,0,0
926,0,0,0,1,1,1,0
976,5250,525,2,1,1,1,0
726,13850,1125,2,1,1,1,0
126,5050,525,0,0,1,0,0
876,3650,575,2,1,0,0,0
76,8150,825,2,1,0,0,0
526,6950,575,2,1,1,0,0
926,7350,675,0,0,0,1,0
126,6950,775,2,1,1,0,0
576,8050,775,2,1,1,0,0
1026,2250,225,2,1,1,0,0
176,4550,375,2,1,0,0,0
226,8350,875,2,1,0,0,0
326,0,0,0,0,0,1,0
726,3050,325,2,1,0,0,0
926,9650,1075,2,1,1,1,0
126,5550,1375,2,1,0,0,0
676,8950,975,0,1,1,0,0
1076,8950,775,0,1,1,0,0
626,8350,675,2,1,0,0,0
976,5250,525,0,0,1,0,0
626,4350,475,2,0,1,0,0
1026,7750,1025,2,0,1,0,0
876,10650,725,2,1,0,0,0
226,4550,625,2,1,1,1,0
726,11150,775,2,1,0,0,0
76,7950,925,2,1,0,0,0
326,11950,1075,2,1,0,0,0
726,0,0,2,1,1,1,0
376,0,0,2,1,0,0,0
426,13350,625,2,1,0,0,0
976,12150,725,2,1,0,0,0
1102,14550,1375,2,1,0,0,0
1076,5150,475,2,1,1,1,0
226,3750,425,2,1,0,0,0
376,3950,1325,2,1,0,0,0
526,4150,325,2,1,1,1,0
476,0,0,2,1,0,0,0
376,6550,875,2,1,0,0,0
326,11150,1025,2,1,0,0,0
776,10550,725,2,1,0,0,0
826,5350,525,2,1,1,1,0
76,7250,625,2,1,1,0,0
126,5550,475,2,1,1,0,0
276,6450,525,2,1,0,0,0
1026,7050,525,0,1,1,1,0
26,9850,0,2,1,0,0,0
626,0,0,2,1,1,1,0
276,3950,475,0,0,1,0,0
1026,8350,825,2,1,0,0,0
976,9350,725,2,1,1,1,0
976,5350,475,2,0,1,1,0
626,8950,775,2,1,0,0,0
1026,0,0,2,1,0,0,0
476,7750,975,2,1,0,0,0
976,12350,1725,2,1,0,0,0
276,5850,475,2,1,0,0,0
476,5950,1325,0,0,1,0,0
776,0,575,2,0,1,0,0
826,0,975,2,1,1,0,0
26,0,0,2,0,1,0,0
1076,0,0,0,1,1,0,0
1026,6550,875,2,1,0,0,0
1026,7050,525,0,1,1,1,0
176,7350,875,2,1,0,0,0
276,10350,875,2,1,0,0,0
576,6350,525,2,1,0,0,0
426,7050,775,2,1,0,0,0
626,7450,1175,0,0,0,1,0
476,0,325,2,1,1,0,0
776,8250,925,2,0,1,1,0
476,7550,875,2,1,0,0,0
1102,5750,975,2,1,1,0,0
726,5150,575,2,1,1,0,0
576,4850,475,2,1,0,0,0
826,9550,1175,2,1,1,0,0
826,8650,775,0,1,1,1,0
576,7250,525,2,1,0,0,0
276,10250,675,2,1,0,0,0
476,8050,825,2,1,0,0,0
376,6950,775,2,1,0,0,0
976,0,875,2,1,0,0,0
476,6050,925,2,1,1,0,0
676,0,0,2,1,0,0,0
26,9850,1025,2,1,0,0,0
826,5650,525,2,1,0,0,0
776,6650,575,2,1,0,0,0
626,0,0,2,1,1,1,0
326,2950,325,2,0,1,0,0
176,0,0,2,1,1,0,0
576,6250,825,2,1,0,0,0
526,3150,425,2,1,0,0,0
876,10650,1325,2,1,0,0,0
726,2950,275,2,1,0,0,0
326,4850,675,2,1,0,0,0
976,0,0,2,1,0,0,0
176,0,0,2,1,1,1,0
476,7550,725,2,1,0,0,0
76,6850,775,2,1,0,0,0
976,5550,725,2,1,1,0,0
1026,5050,475,2,0,1,0,0
76,5550,675,2,1,0,0,0
176,7250,725,0,0,1,0,0
476,11550,725,2,1,0,0,0
1102,0,0,2,1,0,0,0
976,11450,525,2,1,0,0,0
776,10550,725,2,1,0,0,0
576,16150,575,2,1,0,0,0
576,4150,375,0,0,1,0,0
926,4250,625,2,1,1,1,0
976,13550,625,2,1,0,0,0
76,9350,925,2,1,0,0,0
626,4750,475,2,1,0,0,0
26,5650,375,2,1,0,0,0
176,9550,675,2,1,0,0,0
426,0,0,2,1,1,1,0
876,7650,625,2,1,0,0,0
676,11250,1025,2,1,0,0,0
526,4150,425,2,1,0,0,0
276,4650,425,2,1,0,0,0
626,7850,575,2,1,1,0,0
1026,9050,775,2,1,0,0,0
576,7050,675,2,0,0,1,a
426,9250,1125,2,1,0,0,0
1102,8050,675,2,1,0,0,0
76,5550,475,2,1,0,0,0
626,9150,425,2,1,0,0,0
826,6250,475,0,1,0,1,0
826,5150,525,2,1,0,0,0
276,12350,825,0,0,1,0,0
526,1850,475,2,1,1,0,0
926,9950,575,2,1,0,0,0
976,0,0,2,1,1,1,0
926,0,0,2,1,1,0,0
876,5650,825,2,1,0,0,0
526,0,0,0,1,1,0,0
476,0,0,2,1,0,0,0
526,9450,975,2,1,0,0,0
426,9350,1125,2,1,0,0,0
76,11550,725,2,1,0,0,0
726,10550,975,2,1,1,0,0
476,8950,875,0,0,1,0,0
1102,4750,375,2,1,1,0,0
276,10750,725,2,1,0,0,0
926,7950,1025,2,1,0,0,0
576,0,0,2,1,0,1,a
926,3750,525,2,1,0,0,0
576,8350,875,2,1,0,0,0
326,8950,425,0,1,1,1,0
276,4550,525,0,1,0,0,0
776,4950,725,2,0,1,1,0
126,4250,675,2,1,0,0,0
326,14150,2925,2,1,0,0,0
976,4850,475,0,1,1,0,0
676,6950,625,2,1,1,1,0
126,9250,725,2,1,0,0,0
976,7150,1125,2,1,0,0,0
776,8750,625,2,1,0,0,0
926,5150,975,2,1,1,0,0
1076,11550,2975,2,1,0,0,0
476,9850,675,0,1,1,0,0
626,4350,475,2,1,1,0,0
926,6150,475,0,0,1,0,0
576,35050,0,2,1,1,0,0
826,7450,1075,2,1,0,0,0
126,11150,1125,2,1,0,0,0
626,8050,625,2,1,0,0,0
876,8250,1025,2,0,1,1,0
226,8250,575,2,1,0,0,0
376,3450,325,2,0,1,0,0
26,3650,825,2,1,1,1,0
176,6350,725,0,0,0,0,0
1076,6150,575,2,1,1,0,0
26,0,0,0,1,1,1,0
226,18350,1225,0,1,1,0,0
176,7550,625,2,1,0,0,0
776,6750,425,2,1,0,0,0
776,5150,425,2,1,1,1,0
1102,3750,675,2,1,0,0,0
176,4950,475,0,1,1,0,0
376,6650,875,2,1,0,0,0
576,3550,275,2,1,0,0,0
726,5850,725,2,1,0,0,0
976,8650,1175,2,0,1,0,0
476,4250,375,2,1,0,0,0
726,21050,0,2,1,1,0,0
176,3450,375,2,1,0,0,0
526,5250,525,2,1,0,0,0
726,8050,1375,2,1,0,0,0
1026,12850,1175,2,1,0,0,0
126,13750,1275,2,1,0,0,0
826,9850,1075,2,1,0,0,0
726,5450,525,2,1,1,0,0
1076,0,0,2,1,0,0,0
826,8550,575,2,1,0,0,0
1026,9950,2775,2,1,0,0,0
926,6850,975,2,1,0,0,0
1076,8450,775,2,1,1,1,0
376,8250,675,2,1,0,0,0
476,6550,625,2,1,1,0,0
376,8250,1175,2,1,0,0,0
976,13550,475,2,1,0,0,0
476,8650,1825,2,1,0,0,0
476,5550,875,2,1,0,0,0
1026,8950,875,2,1,0,0,0
526,8550,675,2,1,0,0,0
1076,5350,575,2,1,1,0,0
676,5950,725,2,1,1,0,0
576,5750,775,2,1,1,0,0
676,5550,625,2,1,1,0,0
826,6150,725,2,1,0,0,0
726,2750,275,2,1,0,0,0
626,5450,525,2,0,1,0,0
776,0,0,2,1,0,0,0
976,7550,625,0,1,1,0,0
626,8050,925,2,1,0,0,0
826,2950,275,2,1,0,0,0
1076,7350,1075,2,1,0,0,0
526,7350,825,2,1,0,0,0
1026,3850,375,2,1,0,0,0
326,5050,425,2,1,1,0,0
376,4650,525,2,1,0,0,0
376,9950,875,2,1,0,0,0
776,10450,875,2,1,0,0,0
276,5950,725,2,1,0,0,0
526,3950,625,2,1,0,0,0
1076,4850,675,2,1,1,0,0
176,9550,475,2,1,1,1,0
76,9250,2725,2,1,0,0,0
1076,13050,1025,2,1,0,0,0
276,0,175,2,1,0,0,0
776,5350,675,2,1,0,0,0
426,4450,525,2,1,1,1,0
976,11450,825,2,1,0,0,0
1076,5150,475,2,1,1,1,0
926,0,0,2,1,0,0,0
626,5150,475,2,0,1,1,0
626,9250,875,2,1,1,1,0
676,5150,525,2,1,1,1,0
26,7150,625,2,1,0,0,0
326,10850,575,2,1,0,0,0
976,7050,675,2,1,0,0,0
776,8550,575,2,1,0,0,0
876,5650,525,0,1,1,1,0
926,0,0,2,1,0,0,0
376,6150,525,2,0,1,0,0
676,7750,825,2,0,1,1,0
576,10050,1025,2,1,0,0,0
476,0,0,2,1,1,1,0
226,4350,425,2,0,1,0,0
626,6150,475,2,0,1,0,0
626,10850,2875,2,1,0,0,0
176,15150,325,2,1,0,0,0
626,2150,275,2,1,0,0,0
1076,8850,675,2,1,0,0,0
726,3450,325,2,1,1,0,0
476,5550,675,2,1,0,0,0
626,13650,625,2,1,1,0,0
1026,6550,875,2,1,0,0,0
326,2650,325,0,0,1,0,0
526,8950,975,2,1,1,1,0
176,4950,825,2,1,1,0,0
826,7150,275,0,1,1,1,0
626,7350,675,0,0,1,0,0
926,6150,725,0,0,0,1,0
26,5150,625,2,1,0,0,0
476,8450,675,2,1,0,0,0
326,0,0,2,1,1,0,0
126,11950,975,2,1,0,0,0
826,8450,975,2,1,0,0,0
926,5850,575,0,0,0,0,0
226,11950,525,2,1,0,0,0
326,6250,875,2,1,0,0,0
26,3750,525,2,1,0,0,0
976,2450,575,2,1,0,0,0
676,3950,1325,2,1,0,0,0
676,8850,875,2,0,1,0,0
576,10650,1125,2,1,0,0,0
976,7550,6775,2,1,0,0,0
776,10050,875,2,0,0,1,a
326,5450,675,2,1,0,0,0
976,7050,625,2,1,1,0,0
1076,6450,625,2,1,0,0,0
376,7550,975,0,1,1,1,0
726,9750,0,2,0,1,0,0
126,3350,325,2,1,0,0,0
726,6450,675,2,1,0,0,0
776,4550,425,2,1,0,0,0
926,6150,475,0,0,1,0,0
976,6250,825,0,0,1,0,0
576,5950,525,2,1,0,0,0
576,11750,775,2,1,0,0,0
476,7650,825,0,0,1,0,0
426,7750,625,2,1,0,0,0
926,9050,1175,2,1,1,1,0
626,7450,675,2,1,0,0,0
1026,4150,575,2,1,0,0,0
526,8250,725,2,1,0,0,0
576,12550,0,2,1,0,0,0
226,4350,525,2,1,1,0,0
826,10450,775,2,1,0,0,0
476,13250,475,2,1,0,0,0
976,5250,525,2,0,1,1,0
226,8150,2025,2,1,0,0,0
276,6950,825,2,1,0,0,0
526,6850,1225,2,1,0,0,0
26,5650,375,2,1,0,0,0
876,6750,875,2,1,0,0,0
676,7750,925,2,0,1,0,0
476,4950,525,2,0,1,0,0
1076,0,0,2,1,0,0,0
476,7550,825,2,1,0,0,0
976,0,0,0,0,1,0,0
376,9350,1225,2,1,1,0,0
576,7450,1175,2,1,0,0,0
476,8950,1125,2,1,0,0,0
526,7450,925,0,1,0,0,0
376,0,0,2,1,0,0,0
476,10550,475,2,1,1,0,0
1026,7250,725,2,1,1,1,0
226,11650,1075,2,1,0,0,0
826,7750,1275,2,1,1,1,0
976,4550,375,2,1,1,0,0
726,9650,775,2,1,1,1,0
826,6250,475,0,1,0,1,0
476,3350,475,2,1,1,1,0
526,0,325,0,0,1,0,0
176,12350,825,0,1,1,0,0
526,5950,925,2,1,1,0,0
26,13450,975,0,1,1,0,0
276,4150,625,2,1,0,0,0
1026,7250,925,2,1,0,0,0
676,5750,475,0,0,1,0,0
76,5950,2075,2,1,0,0,0
226,2550,325,2,1,1,0,0
876,8150,725,2,0,1,1,0
426,10550,0,2,1,0,0,0
926,6150,475,0,0,1,0,0
1026,9150,825,0,1,1,0,0
1026,6850,675,2,1,0,0,0
676,4550,525,2,1,0,0,0
476,7050,725,2,1,0,0,0
1026,5250,825,0,0,1,0,0
526,1850,475,2,1,1,1,0
826,9950,775,2,1,0,0,0
576,12550,375,2,1,0,0,0
576,6850,575,2,1,0,0,0
176,7550,625,2,1,0,0,0
976,15650,775,2,1,0,0,0
