longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-121.11,35.5,13.0,829.0,146.0,405.0,149.0,3.3667,214300.0,NEAR OCEAN
-122.29,37.52,43.0,3759.0,764.0,1523.0,660.0,4.5204,283500.0,NEAR OCEAN
-118.37,33.89,35.0,2339.0,383.0,1232.0,399.0,6.3601,358700.0,<1H OCEAN
-121.85,37.42,29.0,2352.0,415.0,1238.0,418.0,5.0095,244400.0,<1H OCEAN
-121.48,38.56,52.0,1918.0,358.0,509.0,355.0,3.5317,230000.0,INLAND
-118.13,33.93,35.0,1383.0,241.0,751.0,263.0,4.954,213600.0,<1H OCEAN
-121.81,40.35,17.0,2613.0,637.0,932.0,416.0,1.7592,80700.0,INLAND
-118.23,33.96,40.0,814.0,167.0,817.0,190.0,2.1806,140100.0,<1H OCEAN
-118.17,33.83,45.0,1254.0,202.0,554.0,229.0,4.765,230800.0,NEAR OCEAN
-122.13,37.39,27.0,2418.0,399.0,989.0,399.0,7.1275,500001.0,NEAR BAY
-118.51,34.23,35.0,3292.0,647.0,1439.0,651.0,4.1146,232400.0,<1H OCEAN
-116.24,33.74,6.0,7729.0,3479.0,3565.0,1842.0,3.0227,118500.0,INLAND
-120.77,37.48,19.0,1484.0,287.0,848.0,270.0,2.6422,96400.0,INLAND
-121.83,37.38,31.0,2867.0,518.0,2658.0,531.0,4.0372,181400.0,<1H OCEAN
-121.27,38.78,6.0,13288.0,1058.0,2427.0,1957.0,4.4305,192200.0,INLAND
-118.08,34.1,39.0,2619.0,671.0,1447.0,624.0,3.1048,233100.0,<1H OCEAN
-122.17,37.48,33.0,2887.0,539.0,1450.0,494.0,4.6042,343600.0,NEAR BAY
-122.16,37.73,48.0,1960.0,428.0,908.0,405.0,3.6306,180400.0,NEAR BAY
-121.21,37.8,32.0,2876.0,574.0,1823.0,542.0,2.5553,107600.0,INLAND
-122.04,37.36,8.0,3395.0,661.0,1441.0,606.0,5.7671,414600.0,<1H OCEAN
-118.5,34.16,30.0,22659.0,2352.0,9910.0,3888.0,6.5282,337500.0,<1H OCEAN
-120.8,35.4,17.0,3699.0,734.0,1494.0,672.0,2.7,243800.0,NEAR OCEAN
-121.85,37.36,41.0,659.0,130.0,220.0,134.0,5.0717,267500.0,<1H OCEAN
-121.37,37.97,28.0,1560.0,366.0,940.0,356.0,1.9375,74800.0,INLAND
-122.1,37.67,30.0,1137.0,220.0,449.0,229.0,3.4833,196100.0,NEAR BAY
-119.64,37.09,16.0,2800.0,376.0,1176.0,368.0,4.758,111300.0,INLAND
-117.8,33.66,5.0,3520.0,567.0,1335.0,552.0,7.7292,342000.0,<1H OCEAN
-118.69,34.07,35.0,1577.0,314.0,899.0,284.0,5.4996,350500.0,<1H OCEAN
-117.97,33.77,24.0,5128.0,842.0,2547.0,789.0,6.7464,307200.0,<1H OCEAN
-122.04,37.32,35.0,464.0,87.0,107.0,85.0,1.766,275000.0,<1H OCEAN
-117.95,34.04,32.0,2180.0,494.0,1445.0,504.0,4.0333,169300.0,<1H OCEAN
-118.43,34.02,48.0,1361.0,246.0,571.0,244.0,6.2512,500001.0,<1H OCEAN
-119.19,34.18,32.0,2393.0,487.0,1661.0,459.0,3.2453,186900.0,NEAR OCEAN
-117.82,33.77,22.0,4570.0,758.0,1926.0,712.0,4.7361,239300.0,<1H OCEAN
-118.3,34.14,40.0,2625.0,684.0,2351.0,633.0,3.0731,229700.0,<1H OCEAN
-118.41,34.08,44.0,1488.0,308.0,630.0,261.0,4.8406,371300.0,<1H OCEAN
-119.16,36.29,30.0,1074.0,121.0,419.0,115.0,6.0217,140700.0,INLAND
-117.07,32.58,23.0,1564.0,288.0,1211.0,305.0,3.588,128300.0,NEAR OCEAN
-118.3,34.09,26.0,1795.0,852.0,2716.0,899.0,1.286,250000.0,<1H OCEAN
-121.88,37.3,18.0,3323.0,685.0,2351.0,674.0,3.7042,201400.0,<1H OCEAN
-118.46,34.04,41.0,2635.0,705.0,1356.0,650.0,4.25,500001.0,<1H OCEAN
-117.13,32.82,14.0,2378.0,476.0,1279.0,492.0,4.0985,162100.0,NEAR OCEAN
-118.18,34.17,48.0,2571.0,510.0,1415.0,475.0,2.7551,171100.0,<1H OCEAN
-118.28,33.93,41.0,2666.0,670.0,2826.0,662.0,1.6804,90900.0,<1H OCEAN
-118.18,34.19,47.0,2799.0,591.0,2218.0,486.0,2.9512,176800.0,<1H OCEAN
-118.06,33.72,24.0,1633.0,331.0,785.0,302.0,4.125,425000.0,NEAR OCEAN
-117.15,32.8,32.0,1586.0,331.0,1321.0,361.0,2.6588,140200.0,NEAR OCEAN
-118.16,34.09,48.0,3056.0,579.0,1438.0,525.0,3.854,230700.0,<1H OCEAN
-117.2,33.02,2.0,19889.0,2506.0,7136.0,2312.0,5.5061,227800.0,NEAR OCEAN
-122.42,37.75,52.0,2182.0,509.0,1088.0,518.0,2.8929,242800.0,NEAR BAY
-118.3,33.84,26.0,3732.0,1263.0,3674.0,1148.0,2.25,189300.0,<1H OCEAN
-118.27,33.9,44.0,1869.0,427.0,1168.0,397.0,1.5139,80700.0,<1H OCEAN
-118.42,34.21,44.0,1036.0,229.0,852.0,243.0,3.5362,177200.0,<1H OCEAN
-118.16,34.65,14.0,2321.0,377.0,968.0,351.0,4.2562,147600.0,INLAND
-123.9,39.34,26.0,2225.0,484.0,1080.0,442.0,2.7857,113000.0,<1H OCEAN
-121.03,37.93,12.0,2614.0,576.0,1242.0,545.0,2.4513,85600.0,INLAND
-121.41,36.85,46.0,721.0,148.0,329.0,138.0,2.5625,112500.0,INLAND
-120.43,34.98,36.0,1787.0,344.0,686.0,314.0,3.8182,155800.0,<1H OCEAN
-118.31,33.97,49.0,2355.0,494.0,1355.0,449.0,1.8672,126300.0,<1H OCEAN
-122.47,37.74,52.0,3298.0,632.0,1505.0,577.0,4.5313,348900.0,NEAR BAY
-118.32,33.91,36.0,1038.0,201.0,765.0,204.0,4.225,156300.0,<1H OCEAN
-117.23,32.97,19.0,1106.0,225.0,494.0,239.0,4.1384,280800.0,NEAR OCEAN
-118.46,34.01,41.0,1779.0,394.0,881.0,379.0,2.6875,418800.0,<1H OCEAN
-122.26,37.85,52.0,2597.0,468.0,1087.0,444.0,4.5895,279100.0,NEAR BAY
-118.1,33.84,36.0,1652.0,322.0,728.0,331.0,4.3042,224700.0,<1H OCEAN
-122.52,37.89,30.0,2084.0,339.0,892.0,349.0,5.6826,443700.0,NEAR BAY
-120.29,37.95,18.0,2769.0,454.0,1236.0,444.0,4.059,112500.0,INLAND
-117.1,32.57,20.0,2628.0,634.0,1945.0,555.0,1.439,120000.0,NEAR OCEAN
-118.37,33.88,35.0,1257.0,187.0,550.0,193.0,6.516,388500.0,<1H OCEAN
-122.25,38.15,34.0,1448.0,308.0,794.0,298.0,1.6167,91100.0,NEAR BAY
-122.27,37.89,52.0,1353.0,266.0,594.0,255.0,5.0599,411700.0,NEAR BAY
-118.36,34.14,10.0,3234.0,1050.0,1625.0,919.0,3.2384,374800.0,<1H OCEAN
-122.28,37.96,8.0,689.0,72.0,240.0,70.0,5.5601,184800.0,NEAR BAY
-121.5,37.0,18.0,3573.0,744.0,2350.0,663.0,4.4063,246700.0,INLAND
-121.46,38.66,19.0,1645.0,343.0,899.0,310.0,2.3393,91300.0,INLAND
-118.0,33.86,23.0,5397.0,998.0,2981.0,959.0,4.5556,223100.0,<1H OCEAN
-119.79,36.73,37.0,615.0,137.0,376.0,140.0,2.4375,72800.0,INLAND
-121.8,37.27,13.0,2782.0,588.0,1910.0,593.0,3.8522,191800.0,<1H OCEAN
-122.12,37.45,30.0,2097.0,359.0,921.0,375.0,5.698,319100.0,NEAR BAY
-118.44,34.25,34.0,1207.0,272.0,1157.0,282.0,3.4688,178700.0,<1H OCEAN
-119.2,36.34,10.0,2587.0,540.0,1438.0,487.0,2.7212,71300.0,INLAND
-118.15,33.84,39.0,1988.0,472.0,1011.0,432.0,3.5064,207000.0,<1H OCEAN
-118.24,33.89,34.0,2337.0,552.0,2233.0,543.0,2.3203,100000.0,<1H OCEAN
-121.43,38.62,34.0,957.0,194.0,501.0,194.0,3.2137,90600.0,INLAND
-118.09,33.8,28.0,3695.0,567.0,2321.0,567.0,7.0042,412700.0,<1H OCEAN
-118.37,34.18,40.0,1419.0,356.0,813.0,335.0,3.0327,247500.0,<1H OCEAN
-118.04,33.76,16.0,14976.0,2574.0,7081.0,2418.0,4.3,222100.0,<1H OCEAN
-118.2,33.94,38.0,1606.0,472.0,2081.0,483.0,2.1964,146900.0,<1H OCEAN
-117.98,33.9,23.0,4605.0,801.0,2211.0,799.0,4.2222,249900.0,<1H OCEAN
-120.77,37.49,35.0,3803.0,733.0,2100.0,721.0,2.1844,78100.0,INLAND
-122.71,38.47,21.0,2968.0,494.0,1352.0,508.0,4.0893,164400.0,<1H OCEAN
-117.09,33.03,14.0,2922.0,453.0,1342.0,431.0,6.0413,274100.0,<1H OCEAN
-115.54,32.78,28.0,1547.0,369.0,1342.0,343.0,1.3057,53400.0,INLAND
-118.29,34.02,52.0,1137.0,295.0,1094.0,321.0,2.2813,141600.0,<1H OCEAN
-119.94,38.88,16.0,1259.0,174.0,535.0,169.0,4.3038,137600.0,INLAND
-119.71,36.79,15.0,7134.0,1699.0,3201.0,1634.0,1.7104,87500.0,INLAND
-118.23,34.17,45.0,2585.0,587.0,2491.0,584.0,3.1906,227600.0,<1H OCEAN
-118.42,34.25,38.0,1215.0,266.0,940.0,246.0,3.6687,138200.0,<1H OCEAN
-122.44,37.8,52.0,1880.0,472.0,896.0,472.0,3.4835,240000.0,NEAR BAY
-121.83,37.36,26.0,1344.0,330.0,1243.0,316.0,2.3346,172300.0,<1H OCEAN
-118.46,34.17,37.0,794.0,204.0,561.0,220.0,2.625,182500.0,<1H OCEAN
-122.0,37.36,31.0,3751.0,640.0,1796.0,614.0,5.637,345200.0,<1H OCEAN
-122.45,37.78,52.0,2469.0,562.0,1545.0,542.0,2.7509,331300.0,NEAR BAY
-118.0,33.96,36.0,1639.0,346.0,1048.0,351.0,3.3312,163700.0,<1H OCEAN
-122.59,38.78,12.0,1399.0,254.0,585.0,253.0,3.6812,85900.0,INLAND
-120.96,37.68,18.0,1576.0,324.0,181.0,85.0,2.8062,78800.0,INLAND
-119.37,35.6,22.0,2322.0,477.0,1266.0,416.0,2.2062,56000.0,INLAND
-121.98,37.72,30.0,5038.0,959.0,2906.0,948.0,3.4667,213900.0,<1H OCEAN
-117.97,33.8,29.0,2407.0,426.0,1042.0,404.0,4.3558,345700.0,<1H OCEAN
-116.3,33.69,10.0,4221.0,773.0,994.0,90.0,2.5708,138300.0,INLAND
-118.44,34.17,27.0,2867.0,622.0,1353.0,543.0,3.5413,180400.0,<1H OCEAN
-122.44,37.7,26.0,3936.0,851.0,2605.0,832.0,3.1438,292100.0,NEAR OCEAN
-117.31,33.25,17.0,1503.0,261.0,875.0,215.0,5.1085,225000.0,<1H OCEAN
-117.18,32.75,43.0,2387.0,644.0,976.0,636.0,2.199,230000.0,NEAR OCEAN
-122.47,37.78,52.0,2789.0,653.0,1455.0,614.0,2.9091,325000.0,NEAR BAY
-117.91,33.68,25.0,2096.0,346.0,1007.0,396.0,5.7517,315600.0,<1H OCEAN
-118.58,34.2,21.0,2919.0,764.0,1762.0,733.0,2.9913,191900.0,<1H OCEAN
-117.27,34.16,30.0,3871.0,685.0,1386.0,614.0,3.5331,97400.0,INLAND
-117.08,32.8,21.0,1187.0,293.0,597.0,244.0,2.1122,160000.0,NEAR OCEAN
-122.03,37.0,52.0,3266.0,473.0,1417.0,470.0,10.2705,500001.0,NEAR OCEAN
-122.05,37.35,34.0,2667.0,415.0,913.0,380.0,9.3588,500001.0,<1H OCEAN
-118.47,34.0,46.0,1648.0,285.0,632.0,276.0,3.8667,339400.0,<1H OCEAN
-117.92,33.9,24.0,4489.0,618.0,1986.0,589.0,7.2322,358700.0,<1H OCEAN
-121.85,37.26,10.0,2098.0,369.0,970.0,365.0,5.9565,275400.0,<1H OCEAN
-121.87,37.29,24.0,4118.0,671.0,2132.0,686.0,5.8781,232800.0,<1H OCEAN
-121.99,38.27,14.0,1778.0,271.0,859.0,268.0,2.7462,132300.0,INLAND
-121.34,38.53,29.0,3262.0,629.0,2001.0,632.0,2.2352,101000.0,INLAND
-118.27,33.86,29.0,1157.0,222.0,914.0,224.0,4.0278,163300.0,<1H OCEAN
-118.13,33.92,29.0,3720.0,869.0,3762.0,824.0,2.6926,187500.0,<1H OCEAN
-121.3,38.56,17.0,5927.0,941.0,2018.0,912.0,4.4886,132800.0,INLAND
-120.41,34.97,24.0,1368.0,277.0,686.0,248.0,2.7031,126100.0,<1H OCEAN
-122.92,39.05,31.0,1262.0,205.0,585.0,215.0,2.3333,90600.0,INLAND
-121.52,39.16,17.0,1896.0,444.0,1084.0,397.0,1.4422,48700.0,INLAND
-117.67,34.05,18.0,1103.0,200.0,519.0,198.0,3.7094,91300.0,INLAND
-122.08,37.63,43.0,533.0,110.0,297.0,102.0,3.3812,500001.0,NEAR BAY
-120.77,37.48,17.0,4703.0,764.0,2246.0,762.0,3.6978,157100.0,INLAND
-118.33,33.9,25.0,3195.0,790.0,2171.0,706.0,3.0536,230600.0,<1H OCEAN
-121.4,38.59,26.0,68.0,10.0,43.0,7.0,9.1637,225000.0,INLAND
-118.14,33.91,36.0,1111.0,222.0,644.0,244.0,4.2594,183200.0,<1H OCEAN
-120.18,38.19,13.0,2666.0,546.0,383.0,113.0,4.375,123900.0,INLAND
-122.29,37.89,52.0,1788.0,347.0,809.0,295.0,4.0375,214200.0,NEAR BAY
-117.07,32.67,13.0,665.0,157.0,421.0,155.0,3.3842,90000.0,NEAR OCEAN
-118.0,34.13,14.0,6960.0,1154.0,3847.0,1122.0,4.587,204100.0,INLAND
-118.27,33.98,42.0,1521.0,357.0,1223.0,366.0,1.8848,98700.0,<1H OCEAN
-119.8,34.42,23.0,3431.0,533.0,1371.0,540.0,6.7256,500001.0,NEAR OCEAN
-122.18,37.72,45.0,1503.0,294.0,846.0,290.0,1.9306,97400.0,NEAR BAY
-118.21,34.04,41.0,4167.0,1008.0,2626.0,996.0,2.1062,146000.0,<1H OCEAN
-122.21,38.05,17.0,2238.0,439.0,1035.0,405.0,3.9708,178300.0,NEAR BAY
-118.17,33.77,39.0,2415.0,683.0,1024.0,592.0,1.954,132500.0,NEAR OCEAN
-119.1,36.36,35.0,2197.0,421.0,1446.0,412.0,1.7456,57100.0,INLAND
-118.07,34.08,34.0,1072.0,209.0,748.0,222.0,3.7357,189600.0,<1H OCEAN
-118.29,33.94,33.0,2043.0,634.0,2042.0,551.0,1.7464,81300.0,<1H OCEAN
-118.37,34.2,35.0,2195.0,476.0,1443.0,484.0,4.034,170300.0,<1H OCEAN
-117.63,35.63,16.0,2263.0,361.0,798.0,315.0,4.9,96000.0,INLAND
-117.95,33.67,25.0,6206.0,1082.0,7242.0,3072.0,3.7103,225000.0,<1H OCEAN
-121.76,39.73,15.0,1894.0,391.0,657.0,306.0,2.5241,115600.0,INLAND
-120.37,36.19,28.0,391.0,87.0,461.0,80.0,1.625,71300.0,INLAND
-119.02,35.39,44.0,1498.0,323.0,677.0,235.0,1.2222,63200.0,INLAND
-123.94,40.31,17.0,982.0,167.0,391.0,115.0,3.5696,84000.0,INLAND
-117.49,33.94,29.0,4399.0,667.0,1913.0,652.0,8.196,500001.0,INLAND
-118.32,34.03,44.0,1635.0,396.0,1212.0,393.0,1.7222,127800.0,<1H OCEAN
-117.32,33.24,25.0,2112.0,468.0,1485.0,465.0,3.3438,120300.0,NEAR OCEAN
-118.11,33.77,29.0,3948.0,931.0,2116.0,840.0,4.562,234700.0,NEAR OCEAN
-117.86,33.68,4.0,5598.0,1510.0,3256.0,1405.0,3.4226,237600.0,<1H OCEAN
-116.24,33.65,6.0,1670.0,403.0,1066.0,370.0,2.2788,69400.0,INLAND
-119.22,35.89,12.0,3461.0,760.0,2081.0,697.0,2.3804,82400.0,INLAND
-118.02,34.11,38.0,894.0,167.0,554.0,183.0,5.0059,248400.0,INLAND
-119.7,34.48,33.0,1278.0,343.0,601.0,340.0,2.6906,350000.0,NEAR OCEAN
-122.03,37.0,27.0,2148.0,442.0,622.0,415.0,3.6929,348000.0,NEAR OCEAN
-121.77,39.44,22.0,1698.0,342.0,773.0,230.0,2.5,57400.0,INLAND
-122.43,37.74,52.0,2301.0,424.0,883.0,418.0,4.5865,343700.0,NEAR BAY
-117.95,33.81,30.0,994.0,173.0,694.0,174.0,5.2367,200600.0,<1H OCEAN
-122.31,38.29,29.0,3228.0,595.0,1820.0,564.0,3.1542,254700.0,NEAR BAY
-121.46,38.52,37.0,1578.0,357.0,672.0,354.0,1.8571,56900.0,INLAND
-117.97,33.88,32.0,1672.0,367.0,1075.0,354.0,3.2338,187500.0,<1H OCEAN
-117.06,32.64,10.0,1307.0,435.0,547.0,430.0,1.1,137500.0,NEAR OCEAN
-121.79,37.33,10.0,2657.0,559.0,1875.0,491.0,5.3326,254300.0,<1H OCEAN
-122.34,38.48,33.0,2494.0,454.0,844.0,404.0,4.3223,345900.0,INLAND
-121.39,38.44,20.0,4393.0,966.0,1422.0,909.0,2.1677,137900.0,INLAND
-117.1,32.68,41.0,1856.0,441.0,1445.0,454.0,2.2066,81400.0,NEAR OCEAN
-122.29,37.92,17.0,2573.0,502.0,1173.0,463.0,4.0955,121200.0,NEAR BAY
-117.07,32.73,39.0,2924.0,719.0,1491.0,699.0,1.8296,91400.0,NEAR OCEAN
-122.31,37.95,42.0,1668.0,295.0,739.0,319.0,3.2813,147800.0,NEAR BAY
-118.03,33.74,18.0,2201.0,502.0,912.0,374.0,4.2301,344200.0,<1H OCEAN
-116.81,32.81,18.0,1600.0,238.0,871.0,277.0,4.7218,221400.0,<1H OCEAN
-118.18,33.79,30.0,1873.0,460.0,1427.0,427.0,1.7386,90600.0,NEAR OCEAN
-122.43,37.78,52.0,2462.0,635.0,981.0,554.0,2.6297,252700.0,NEAR BAY
-118.28,33.83,17.0,712.0,150.0,734.0,146.0,4.7026,179800.0,<1H OCEAN
-117.05,32.77,22.0,3169.0,516.0,1107.0,529.0,7.6094,384200.0,NEAR OCEAN
-122.08,37.61,25.0,2341.0,570.0,1049.0,555.0,2.8372,277600.0,NEAR BAY
-115.5,32.84,48.0,1278.0,254.0,666.0,228.0,2.4827,63900.0,INLAND
-117.93,33.91,28.0,2828.0,516.0,1432.0,505.0,3.8333,191200.0,<1H OCEAN
-118.05,33.8,19.0,1764.0,383.0,963.0,365.0,5.88,230300.0,<1H OCEAN
-122.01,38.25,11.0,5101.0,1079.0,2516.0,954.0,3.9927,126100.0,INLAND
-122.33,37.55,23.0,2277.0,314.0,902.0,314.0,10.2325,500001.0,NEAR OCEAN
-117.86,33.89,25.0,1803.0,319.0,1050.0,314.0,5.2512,222500.0,<1H OCEAN
-117.19,32.84,25.0,2076.0,534.0,903.0,499.0,2.5203,194400.0,NEAR OCEAN
-118.13,33.93,36.0,2382.0,431.0,1277.0,394.0,3.5869,195300.0,<1H OCEAN
-124.5,40.69,38.0,755.0,205.0,364.0,153.0,1.625,71000.0,NEAR OCEAN
-121.29,38.74,16.0,1649.0,250.0,796.0,270.0,6.0772,223700.0,INLAND
-122.49,37.78,52.0,2820.0,574.0,1345.0,544.0,3.9513,328500.0,NEAR BAY
-119.07,35.3,17.0,2226.0,487.0,1166.0,412.0,2.5821,74800.0,INLAND
-118.04,33.89,21.0,1468.0,269.0,1252.0,278.0,4.0557,156500.0,<1H OCEAN
-117.71,34.08,29.0,3604.0,672.0,1886.0,639.0,3.4026,130200.0,INLAND
-118.12,34.01,31.0,2424.0,689.0,1943.0,595.0,2.9806,193100.0,<1H OCEAN
-121.48,37.76,8.0,2906.0,548.0,1185.0,545.0,5.3813,220700.0,INLAND
-122.42,37.79,52.0,2165.0,653.0,1300.0,610.0,2.625,225000.0,NEAR BAY
-118.17,33.87,16.0,6598.0,1797.0,3704.0,1594.0,4.6792,267000.0,<1H OCEAN
-118.16,33.81,44.0,1715.0,347.0,759.0,290.0,4.5438,218300.0,NEAR OCEAN
-118.38,33.87,28.0,1615.0,341.0,995.0,346.0,4.6771,266800.0,<1H OCEAN
-117.82,33.77,30.0,259.0,28.0,120.0,49.0,3.7281,212500.0,<1H OCEAN
-118.12,33.9,37.0,1086.0,199.0,558.0,209.0,4.9375,264000.0,<1H OCEAN
-118.34,34.16,41.0,7.0,82.0,14.0,14.0,0.8299,337500.0,<1H OCEAN
-121.77,37.25,15.0,3709.0,661.0,1865.0,628.0,5.4175,257600.0,<1H OCEAN
-117.61,34.04,15.0,4899.0,920.0,2785.0,822.0,3.0741,127300.0,INLAND
-122.08,37.89,29.0,5191.0,1744.0,3203.0,1744.0,1.6662,253800.0,NEAR BAY
-118.4,34.04,52.0,1740.0,255.0,668.0,242.0,6.7045,500001.0,<1H OCEAN
-117.73,34.02,5.0,6423.0,2331.0,3888.0,1077.0,3.4683,172000.0,INLAND
-122.2,37.77,45.0,1330.0,304.0,946.0,259.0,2.8852,96700.0,NEAR BAY
-118.43,34.02,40.0,1393.0,322.0,735.0,279.0,3.25,343800.0,<1H OCEAN
-122.3,37.91,43.0,1222.0,236.0,819.0,239.0,3.1719,137800.0,NEAR BAY
-117.7,33.84,12.0,6271.0,921.0,3410.0,864.0,5.1274,219100.0,<1H OCEAN
-118.28,33.77,39.0,1342.0,428.0,1766.0,385.0,2.065,172300.0,NEAR OCEAN
-117.07,33.13,13.0,5623.0,919.0,2719.0,889.0,5.779,231700.0,<1H OCEAN
-118.44,34.29,35.0,1547.0,359.0,1311.0,405.0,2.6093,150800.0,<1H OCEAN
-120.11,38.06,9.0,3616.0,604.0,717.0,343.0,4.5225,199500.0,INLAND
-122.28,37.84,52.0,582.0,109.0,216.0,95.0,1.8438,78100.0,NEAR BAY
-118.04,34.06,31.0,3987.0,990.0,3828.0,930.0,2.125,170700.0,<1H OCEAN
-118.28,34.01,41.0,539.0,232.0,1145.0,228.0,1.2686,262500.0,<1H OCEAN
-121.02,37.6,8.0,1269.0,238.0,1239.0,216.0,3.4167,95600.0,INLAND
-117.84,33.74,20.0,4137.0,673.0,2124.0,689.0,5.2062,245200.0,<1H OCEAN
-118.55,34.27,30.0,3216.0,607.0,1493.0,593.0,4.2703,230200.0,<1H OCEAN
-118.09,34.71,32.0,3102.0,713.0,1733.0,645.0,2.0115,90900.0,INLAND
-117.65,34.05,26.0,1679.0,307.0,1017.0,304.0,4.3333,159600.0,INLAND
-120.9,39.74,9.0,226.0,41.0,15.0,44.0,3.9,175000.0,INLAND
-117.01,32.81,20.0,3561.0,708.0,1749.0,684.0,4.1364,167300.0,<1H OCEAN
-122.07,37.36,37.0,1884.0,220.0,743.0,227.0,15.3758,500001.0,NEAR BAY
-117.03,33.65,17.0,2697.0,498.0,1142.0,464.0,4.0047,134300.0,INLAND
-118.18,33.88,45.0,312.0,74.0,174.0,72.0,1.4467,90600.0,<1H OCEAN
-121.66,37.04,17.0,5673.0,1116.0,3081.0,1042.0,3.6078,242900.0,<1H OCEAN
-118.29,34.17,22.0,2534.0,791.0,1665.0,735.0,2.4768,215000.0,<1H OCEAN
-118.13,33.86,44.0,2720.0,431.0,1045.0,419.0,5.155,230600.0,<1H OCEAN
-118.28,34.03,29.0,2851.0,1017.0,3246.0,942.0,1.2576,175000.0,<1H OCEAN
-122.0,37.38,28.0,2603.0,541.0,1388.0,537.0,3.8662,256800.0,<1H OCEAN
-117.03,32.76,31.0,1328.0,240.0,608.0,239.0,4.575,159300.0,NEAR OCEAN
-117.06,32.78,35.0,2752.0,542.0,1282.0,550.0,2.6842,241300.0,NEAR OCEAN
-118.05,33.83,26.0,1666.0,338.0,962.0,326.0,4.3235,191400.0,<1H OCEAN
-121.45,38.55,49.0,3268.0,551.0,1254.0,517.0,3.9242,122800.0,INLAND
-122.23,37.75,49.0,1826.0,408.0,851.0,344.0,3.125,123800.0,NEAR BAY
-118.09,33.86,29.0,2189.0,343.0,1052.0,352.0,5.9296,220300.0,<1H OCEAN
-118.45,34.04,27.0,4446.0,1092.0,1888.0,924.0,3.695,356700.0,<1H OCEAN
-121.53,39.47,27.0,1615.0,339.0,874.0,314.0,2.0417,43400.0,INLAND
-122.07,37.7,20.0,1141.0,280.0,577.0,228.0,3.4028,234300.0,NEAR BAY
-118.25,33.93,42.0,709.0,173.0,954.0,141.0,1.7854,90600.0,<1H OCEAN
-119.91,36.8,17.0,1896.0,361.0,910.0,326.0,3.0,89700.0,INLAND
-118.78,34.38,22.0,49.0,23.0,35.0,13.0,7.875,275000.0,<1H OCEAN
-121.21,39.49,14.0,1408.0,303.0,421.0,263.0,1.375,73500.0,INLAND
-117.83,33.89,15.0,2755.0,389.0,1207.0,416.0,10.1287,338500.0,<1H OCEAN
-122.25,37.83,52.0,1724.0,289.0,629.0,299.0,7.2282,359700.0,NEAR BAY
-118.11,34.19,52.0,3183.0,510.0,1475.0,500.0,5.8964,221000.0,INLAND
-117.24,33.94,3.0,12329.0,2405.0,7736.0,2575.0,5.1758,167700.0,INLAND
-117.33,34.12,17.0,3059.0,614.0,2205.0,644.0,2.2546,81500.0,INLAND
-119.01,35.36,38.0,1549.0,342.0,647.0,286.0,2.4688,71000.0,INLAND
-118.0,33.83,26.0,4278.0,975.0,3363.0,952.0,4.2359,203900.0,<1H OCEAN
-118.27,34.08,40.0,467.0,145.0,421.0,143.0,2.3583,159300.0,<1H OCEAN
-117.27,34.14,23.0,1179.0,251.0,613.0,235.0,3.0057,98000.0,INLAND
-118.41,33.86,43.0,1520.0,301.0,635.0,260.0,6.3199,412700.0,<1H OCEAN
-119.77,37.29,14.0,2777.0,503.0,1412.0,455.0,4.0057,124800.0,INLAND
-122.21,37.83,50.0,2126.0,495.0,957.0,507.0,3.3333,355200.0,NEAR BAY
-118.21,33.97,34.0,407.0,119.0,494.0,87.0,1.7827,162500.0,<1H OCEAN
-121.68,39.62,31.0,1231.0,254.0,561.0,231.0,1.7857,82100.0,INLAND
-117.78,35.64,10.0,3230.0,460.0,1161.0,437.0,6.2812,110400.0,INLAND
-121.93,37.24,25.0,3487.0,570.0,1473.0,564.0,5.7218,282700.0,<1H OCEAN
-118.35,33.88,17.0,1847.0,362.0,855.0,369.0,4.7734,348300.0,<1H OCEAN
-118.9,36.08,29.0,1251.0,274.0,803.0,222.0,2.8814,63800.0,INLAND
-118.03,34.03,14.0,1799.0,396.0,1213.0,346.0,4.8289,91800.0,<1H OCEAN
-119.27,36.32,11.0,3860.0,793.0,1815.0,746.0,1.9545,53500.0,INLAND
-122.34,37.58,18.0,7115.0,1979.0,2964.0,1882.0,3.4822,378300.0,NEAR BAY
-121.43,38.63,35.0,1408.0,261.0,771.0,250.0,3.0389,87500.0,INLAND
-116.5,33.94,36.0,944.0,171.0,474.0,185.0,3.0313,90500.0,INLAND
-117.2,33.51,4.0,2271.0,454.0,1134.0,422.0,4.0547,134600.0,<1H OCEAN
-121.66,39.76,49.0,2665.0,482.0,1115.0,476.0,2.3091,70500.0,INLAND
-122.04,37.57,17.0,1284.0,275.0,788.0,271.0,4.2917,140200.0,NEAR BAY
-118.14,33.89,34.0,2495.0,431.0,1041.0,396.0,4.2042,228100.0,<1H OCEAN
-117.87,33.84,19.0,2745.0,602.0,1506.0,574.0,3.9864,209700.0,<1H OCEAN
-122.14,37.44,52.0,1580.0,236.0,649.0,236.0,5.028,500001.0,NEAR BAY
-122.32,37.55,23.0,3152.0,704.0,1459.0,743.0,4.4096,454200.0,NEAR OCEAN
-117.68,33.58,2.0,1737.0,314.0,805.0,296.0,7.1597,275000.0,<1H OCEAN
